Note(start=0.625000, end=1.259766, pitch=65, velocity=39)
Note(start=80.537908, end=81.021538, pitch=61, velocity=80)
Note(start=80.537908, end=81.441924, pitch=78, velocity=81)
Note(start=80.537908, end=81.441924, pitch=82, velocity=81)
Note(start=81.014097, end=81.441924, pitch=82, velocity=67)
Note(start=80.537908, end=81.441924, pitch=66, velocity=63)
Note(start=81.014097, end=81.441924, pitch=70, velocity=67)
Note(start=81.014097, end=81.464245, pitch=58, velocity=68)
Note(start=78.633150, end=81.490287, pitch=37, velocity=75)
Note(start=78.633150, end=81.490287, pitch=49, velocity=75)
Note(start=81.797978, end=82.105670, pitch=70, velocity=63)
Note(start=81.797978, end=82.105670, pitch=78, velocity=63)
Note(start=81.797978, end=82.105670, pitch=82, velocity=63)
Note(start=81.797978, end=82.105670, pitch=58, velocity=64)
Note(start=81.797978, end=82.105670, pitch=61, velocity=64)
Note(start=81.797978, end=82.105670, pitch=66, velocity=64)
Note(start=82.105670, end=82.408699, pitch=70, velocity=77)
Note(start=82.105670, end=82.408699, pitch=78, velocity=77)
Note(start=82.105670, end=82.408699, pitch=82, velocity=77)
Note(start=82.105670, end=82.408699, pitch=58, velocity=76)
Note(start=82.105670, end=82.408699, pitch=61, velocity=76)
Note(start=82.105670, end=82.408699, pitch=66, velocity=76)
Note(start=82.408699, end=82.707206, pitch=70, velocity=74)
Note(start=82.408699, end=82.707206, pitch=78, velocity=74)
Note(start=82.408699, end=82.707206, pitch=82, velocity=74)
Note(start=82.408699, end=82.707206, pitch=58, velocity=68)
Note(start=82.408699, end=82.707206, pitch=61, velocity=68)
Note(start=82.408699, end=82.707206, pitch=66, velocity=68)
Note(start=82.707206, end=83.010378, pitch=70, velocity=78)
Note(start=82.707206, end=83.010378, pitch=78, velocity=78)
Note(start=82.707206, end=83.010378, pitch=82, velocity=78)
Note(start=82.707206, end=83.010378, pitch=58, velocity=68)
Note(start=82.707206, end=83.010378, pitch=61, velocity=68)
Note(start=82.707206, end=83.010378, pitch=66, velocity=68)
Note(start=81.490287, end=83.304220, pitch=39, velocity=74)
Note(start=81.490287, end=83.304220, pitch=51, velocity=74)
Note(start=83.005713, end=83.309181, pitch=72, velocity=86)
Note(start=83.005713, end=83.309181, pitch=80, velocity=86)
Note(start=83.005713, end=83.309181, pitch=84, velocity=86)
Note(start=83.005713, end=83.309181, pitch=60, velocity=73)
Note(start=83.005713, end=83.309181, pitch=63, velocity=73)
Note(start=83.005713, end=83.309181, pitch=68, velocity=73)
Note(start=83.304220, end=83.621680, pitch=82, velocity=76)
Note(start=83.304220, end=83.621680, pitch=61, velocity=70)
Note(start=83.304220, end=83.621680, pitch=66, velocity=70)
Note(start=83.304220, end=83.626803, pitch=70, velocity=76)
Note(start=83.621680, end=83.626803, pitch=70, velocity=73)
Note(start=83.304220, end=83.626803, pitch=78, velocity=76)
Note(start=83.304220, end=83.626803, pitch=58, velocity=70)
Note(start=83.621680, end=83.949548, pitch=82, velocity=89)
Note(start=83.621680, end=83.949548, pitch=66, velocity=73)
Note(start=83.621680, end=83.954671, pitch=73, velocity=89)
Note(start=83.621680, end=83.954671, pitch=85, velocity=89)
Note(start=83.621680, end=83.954671, pitch=61, velocity=73)
Note(start=83.949548, end=84.259486, pitch=75, velocity=89)
Note(start=83.949548, end=84.259486, pitch=82, velocity=89)
Note(start=83.949548, end=84.259486, pitch=87, velocity=89)
Note(start=83.949548, end=84.259486, pitch=63, velocity=73)
Note(start=83.949548, end=84.259486, pitch=66, velocity=73)
Note(start=83.949548, end=84.259486, pitch=70, velocity=73)
Note(start=84.277416, end=86.244624, pitch=80, velocity=78)
Note(start=84.356822, end=86.244624, pitch=85, velocity=78)
Note(start=84.436228, end=86.244624, pitch=92, velocity=78)
Note(start=84.356822, end=86.244624, pitch=68, velocity=107)
Note(start=84.436228, end=86.244624, pitch=73, velocity=107)
Note(start=84.515633, end=86.279646, pitch=77, velocity=107)
Note(start=84.277416, end=86.285034, pitch=65, velocity=107)
Note(start=86.244624, end=87.279105, pitch=80, velocity=77)
Note(start=86.322749, end=87.279105, pitch=85, velocity=77)
Note(start=86.400874, end=87.279105, pitch=92, velocity=77)
Note(start=86.322749, end=87.279105, pitch=68, velocity=79)
Note(start=86.478999, end=87.279105, pitch=73, velocity=79)
Note(start=86.557124, end=87.293310, pitch=76, velocity=79)
Note(start=86.400874, end=87.296151, pitch=70, velocity=79)
Note(start=86.244624, end=87.298992, pitch=64, velocity=79)
Note(start=87.279105, end=89.350123, pitch=63, velocity=62)
Note(start=87.358651, end=89.355805, pitch=66, velocity=62)
Note(start=87.438196, end=89.358646, pitch=68, velocity=62)
Note(start=87.517741, end=89.361487, pitch=73, velocity=62)
Note(start=87.597287, end=89.367169, pitch=75, velocity=62)
Note(start=87.279105, end=89.460918, pitch=80, velocity=69)
Note(start=87.358651, end=89.460918, pitch=85, velocity=69)
Note(start=87.438196, end=89.460918, pitch=92, velocity=69)
Note(start=89.460918, end=91.082540, pitch=68, velocity=59)
Note(start=89.536932, end=91.082540, pitch=75, velocity=59)
Note(start=89.612945, end=91.082540, pitch=80, velocity=59)
Note(start=89.460918, end=91.082540, pitch=56, velocity=57)
Note(start=89.536932, end=91.082540, pitch=63, velocity=52)
Note(start=89.612945, end=91.082540, pitch=66, velocity=51)
Note(start=89.688959, end=91.082540, pitch=72, velocity=51)
Note(start=91.238790, end=91.397481, pitch=44, velocity=40)
Note(start=91.395040, end=91.553731, pitch=49, velocity=40)
Note(start=91.551290, end=91.709981, pitch=53, velocity=42)
Note(start=91.707540, end=91.866231, pitch=56, velocity=43)
Note(start=91.082540, end=91.971212, pitch=37, velocity=35)
Note(start=91.863790, end=92.010274, pitch=61, velocity=52)
Note(start=92.176290, end=92.334981, pitch=48, velocity=41)
Note(start=92.332540, end=92.491231, pitch=53, velocity=46)
Note(start=92.488790, end=92.647481, pitch=56, velocity=42)
Note(start=92.645040, end=92.803731, pitch=60, velocity=49)
Note(start=92.020040, end=92.908712, pitch=41, velocity=36)
Note(start=91.082540, end=92.947774, pitch=65, velocity=34)
Note(start=92.801290, end=92.947774, pitch=65, velocity=48)
Note(start=91.082540, end=92.957540, pitch=68, velocity=34)
Note(start=93.124206, end=93.293477, pitch=52, velocity=42)
Note(start=93.290872, end=93.460233, pitch=56, velocity=44)
Note(start=93.457539, end=93.632646, pitch=59, velocity=45)
Note(start=92.957540, end=93.643422, pitch=68, velocity=60)
Note(start=92.957540, end=93.643422, pitch=71, velocity=60)
Note(start=93.629952, end=93.805060, pitch=64, velocity=51)
Note(start=92.957540, end=93.920900, pitch=44, velocity=38)
Note(start=93.629952, end=93.955921, pitch=73, velocity=65)
Note(start=93.802366, end=93.964003, pitch=68, velocity=48)
Note(start=94.136069, end=94.297280, pitch=44, velocity=46)
Note(start=94.294799, end=94.455971, pitch=49, velocity=52)
Note(start=94.453529, end=94.612221, pitch=53, velocity=46)
Note(start=94.609779, end=94.768471, pitch=56, velocity=52)
Note(start=93.974779, end=94.873451, pitch=37, velocity=38)
Note(start=94.766029, end=94.912514, pitch=61, velocity=49)
Note(start=95.078529, end=95.237221, pitch=48, velocity=46)
Note(start=95.234779, end=95.393471, pitch=53, velocity=50)
Note(start=95.391029, end=95.549721, pitch=56, velocity=49)
Note(start=95.547279, end=95.705971, pitch=60, velocity=54)
Note(start=94.922279, end=95.810951, pitch=41, velocity=41)
Note(start=93.974779, end=95.850014, pitch=65, velocity=50)
Note(start=95.703529, end=95.850014, pitch=65, velocity=46)
Note(start=93.974779, end=95.859779, pitch=68, velocity=50)
Note(start=96.018509, end=96.179720, pitch=52, velocity=44)
Note(start=96.177239, end=96.338450, pitch=56, velocity=47)
Note(start=95.859779, end=96.494699, pitch=68, velocity=70)
Note(start=96.335969, end=96.497180, pitch=59, velocity=40)
Note(start=95.859779, end=96.507100, pitch=71, velocity=70)
Note(start=96.494699, end=96.655910, pitch=68, velocity=64)
Note(start=96.494699, end=96.655910, pitch=68, velocity=50)
Note(start=95.859779, end=96.762556, pitch=44, velocity=35)
Note(start=96.653429, end=96.802239, pitch=64, velocity=37)
Note(start=96.812159, end=96.975970, pitch=37, velocity=40)
Note(start=96.973450, end=97.137220, pitch=44, velocity=46)
Note(start=97.134740, end=97.295950, pitch=49, velocity=49)
Note(start=97.293470, end=97.454680, pitch=53, velocity=52)
Note(start=96.812159, end=97.464601, pitch=65, velocity=75)
Note(start=96.812159, end=97.464601, pitch=73, velocity=75)
Note(start=97.452200, end=97.613410, pitch=56, velocity=45)
Note(start=97.610930, end=97.772101, pitch=61, velocity=49)
Note(start=97.452200, end=97.774543, pitch=68, velocity=69)
Note(start=97.452200, end=97.774543, pitch=75, velocity=69)
Note(start=97.769660, end=97.928351, pitch=65, velocity=50)
Note(start=97.925910, end=98.084601, pitch=68, velocity=60)
Note(start=98.082160, end=98.240851, pitch=65, velocity=44)
Note(start=98.238410, end=98.397101, pitch=61, velocity=40)
Note(start=98.394660, end=98.553314, pitch=56, velocity=40)
Note(start=97.769660, end=98.704756, pitch=73, velocity=69)
Note(start=98.550910, end=98.707160, pitch=53, velocity=41)
Note(start=97.769660, end=98.721583, pitch=77, velocity=69)
Note(start=98.704756, end=98.861005, pitch=56, velocity=40)
Note(start=98.858601, end=99.014851, pitch=53, velocity=41)
Note(start=99.012447, end=99.168697, pitch=49, velocity=41)
Note(start=98.704756, end=99.320139, pitch=73, velocity=59)
Note(start=99.166293, end=99.322543, pitch=44, velocity=34)
Note(start=98.704756, end=99.332158, pitch=65, velocity=59)
Note(start=99.320139, end=99.476388, pitch=49, velocity=42)
Note(start=99.320139, end=99.611003, pitch=73, velocity=76)
Note(start=99.320139, end=99.611003, pitch=77, velocity=76)
Note(start=99.473984, end=99.618215, pitch=44, velocity=41)
Note(start=99.627830, end=99.784080, pitch=39, velocity=38)
Note(start=99.781676, end=99.937926, pitch=46, velocity=47)
Note(start=99.627830, end=99.940329, pitch=75, velocity=79)
Note(start=99.627830, end=99.940329, pitch=79, velocity=79)
Note(start=99.935522, end=100.091771, pitch=51, velocity=44)
Note(start=99.935522, end=100.243213, pitch=73, velocity=71)
Note(start=100.089367, end=100.245617, pitch=55, velocity=45)
Note(start=99.935522, end=100.248021, pitch=77, velocity=71)
Note(start=100.243213, end=100.399463, pitch=58, velocity=41)
Note(start=100.243213, end=100.550905, pitch=70, velocity=63)
Note(start=100.243213, end=100.550905, pitch=73, velocity=63)
Note(start=100.397059, end=100.553346, pitch=63, velocity=50)
Note(start=100.550905, end=100.709596, pitch=67, velocity=45)
Note(start=100.550905, end=100.709596, pitch=67, velocity=47)
Note(start=100.707155, end=100.865846, pitch=63, velocity=45)
Note(start=100.863405, end=101.022096, pitch=58, velocity=38)
Note(start=101.019655, end=101.178425, pitch=55, velocity=37)
Note(start=100.863405, end=101.180945, pitch=65, velocity=55)
Note(start=101.175905, end=101.339715, pitch=51, velocity=40)
Note(start=100.550905, end=101.400199, pitch=70, velocity=69)
Note(start=100.550905, end=101.400199, pitch=73, velocity=69)
Note(start=101.175905, end=101.498485, pitch=61, velocity=47)
Note(start=101.337195, end=101.501005, pitch=46, velocity=38)
Note(start=101.498485, end=101.662296, pitch=39, velocity=38)
Note(start=101.659775, end=101.823670, pitch=46, velocity=44)
Note(start=101.821066, end=101.990336, pitch=51, velocity=44)
Note(start=101.498485, end=101.995544, pitch=61, velocity=58)
Note(start=101.987732, end=102.157002, pitch=55, velocity=42)
Note(start=102.154398, end=102.323669, pitch=51, velocity=41)
Note(start=101.987732, end=102.461689, pitch=58, velocity=55)
Note(start=102.321064, end=102.477314, pitch=46, velocity=36)
Note(start=102.649021, end=102.812753, pitch=51, velocity=54)
Note(start=102.810311, end=102.969003, pitch=54, velocity=55)
Note(start=102.966561, end=103.125253, pitch=58, velocity=53)
Note(start=103.122811, end=103.281503, pitch=60, velocity=55)
Note(start=102.487731, end=103.386483, pitch=44, velocity=50)
Note(start=103.279061, end=103.425546, pitch=66, velocity=63)
Note(start=103.591561, end=103.750253, pitch=49, velocity=48)
Note(start=103.747811, end=103.906503, pitch=54, velocity=51)
Note(start=103.904061, end=104.062753, pitch=58, velocity=48)
Note(start=104.060311, end=104.219003, pitch=61, velocity=56)
Note(start=103.435311, end=104.323983, pitch=42, velocity=44)
Note(start=104.216561, end=104.363046, pitch=66, velocity=55)
Note(start=102.487731, end=104.409432, pitch=70, velocity=53)
Note(start=104.532133, end=104.695943, pitch=48, velocity=53)
Note(start=104.693423, end=104.857233, pitch=53, velocity=58)
Note(start=104.854713, end=105.018524, pitch=56, velocity=62)
Note(start=104.372811, end=105.028604, pitch=72, velocity=76)
Note(start=105.016003, end=105.167213, pitch=68, velocity=63)
Note(start=105.016003, end=105.167213, pitch=60, velocity=67)
Note(start=104.372811, end=105.288181, pitch=41, velocity=51)
Note(start=105.016003, end=105.320943, pitch=77, velocity=86)
Note(start=105.177294, end=105.338584, pitch=65, velocity=46)
Note(start=105.499874, end=105.661084, pitch=51, velocity=55)
Note(start=105.658604, end=105.819814, pitch=54, velocity=57)
Note(start=105.817334, end=105.978544, pitch=58, velocity=52)
Note(start=105.976064, end=106.137274, pitch=60, velocity=56)
Note(start=105.338584, end=106.243921, pitch=44, velocity=41)
Note(start=106.134794, end=106.283603, pitch=66, velocity=62)
Note(start=106.452254, end=106.608504, pitch=49, velocity=46)
Note(start=106.606100, end=106.762349, pitch=54, velocity=48)
Note(start=106.759946, end=106.916195, pitch=58, velocity=44)
Note(start=106.913791, end=107.070041, pitch=61, velocity=47)
Note(start=106.293524, end=107.173406, pitch=42, velocity=43)
Note(start=107.067637, end=107.211867, pitch=66, velocity=50)
Note(start=105.338584, end=107.257540, pitch=70, velocity=60)
Note(start=107.375329, end=107.534020, pitch=48, velocity=54)
Note(start=107.531579, end=107.690270, pitch=53, velocity=59)
Note(start=107.687829, end=107.846520, pitch=56, velocity=51)
Note(start=107.221483, end=107.856286, pitch=72, velocity=72)
Note(start=107.844079, end=107.990563, pitch=68, velocity=52)
Note(start=107.844079, end=107.990563, pitch=60, velocity=59)
Note(start=107.221483, end=108.107750, pitch=41, velocity=49)
Note(start=107.844079, end=108.139489, pitch=77, velocity=82)
Note(start=108.000329, end=108.156579, pitch=65, velocity=48)
Note(start=108.312829, end=108.474039, pitch=46, velocity=64)
Note(start=108.471559, end=108.632769, pitch=51, velocity=69)
Note(start=108.630289, end=108.791499, pitch=54, velocity=67)
Note(start=108.789019, end=108.950229, pitch=58, velocity=74)
Note(start=108.156579, end=109.056875, pitch=39, velocity=59)
Note(start=108.947749, end=109.096558, pitch=63, velocity=62)
Note(start=108.156579, end=109.141201, pitch=78, velocity=76)
Note(start=109.106479, end=109.421458, pitch=66, velocity=66)
Note(start=109.265209, end=109.421458, pitch=66, velocity=76)
Note(start=109.429143, end=109.595638, pitch=70, velocity=78)
Note(start=109.757011, end=109.923506, pitch=66, velocity=56)
Note(start=109.920945, end=110.087440, pitch=70, velocity=63)
Note(start=109.593077, end=110.092563, pitch=77, velocity=83)
Note(start=109.593077, end=110.092563, pitch=65, velocity=67)
Note(start=110.248813, end=110.418083, pitch=66, velocity=59)
Note(start=110.415479, end=110.584749, pitch=70, velocity=67)
Note(start=110.084879, end=110.589958, pitch=74, velocity=80)
Note(start=110.084879, end=110.589958, pitch=62, velocity=53)
Note(start=110.748811, end=110.905061, pitch=66, velocity=58)
Note(start=110.582145, end=111.056102, pitch=75, velocity=87)
Note(start=110.582145, end=111.056102, pitch=63, velocity=54)
Note(start=110.915478, end=111.082144, pitch=70, velocity=75)
Note(start=111.246078, end=111.412573, pitch=66, velocity=65)
Note(start=111.410012, end=111.573946, pitch=70, velocity=72)
Note(start=111.573946, end=111.740441, pitch=70, velocity=57)
Note(start=111.737880, end=111.904462, pitch=78, velocity=66)
Note(start=111.082144, end=112.018339, pitch=62, velocity=58)
Note(start=111.082144, end=112.060712, pitch=82, velocity=104)
Note(start=111.901814, end=112.060712, pitch=82, velocity=67)
Note(start=112.240796, end=112.412936, pitch=66, velocity=51)
Note(start=112.410288, end=112.579779, pitch=70, velocity=54)
Note(start=112.579779, end=112.751964, pitch=70, velocity=53)
Note(start=112.749270, end=112.924378, pitch=78, velocity=64)
Note(start=112.071305, end=113.040218, pitch=63, velocity=48)
Note(start=112.921684, end=113.083321, pitch=82, velocity=49)
Note(start=113.094097, end=113.269205, pitch=60, velocity=44)
Note(start=113.266511, end=113.441618, pitch=64, velocity=48)
Note(start=113.438924, end=113.614128, pitch=68, velocity=70)
Note(start=113.611338, end=113.792699, pitch=72, velocity=77)
Note(start=113.789909, end=113.971270, pitch=76, velocity=70)
Note(start=113.094097, end=114.091248, pitch=80, velocity=100)
Note(start=113.968480, end=114.091248, pitch=80, velocity=76)
Note(start=113.094097, end=114.091248, pitch=56, velocity=47)
Note(start=114.308072, end=114.471882, pitch=56, velocity=65)
Note(start=114.469362, end=114.633132, pitch=61, velocity=68)
Note(start=114.630652, end=114.791862, pitch=65, velocity=69)
Note(start=114.789382, end=114.950592, pitch=68, velocity=77)
Note(start=114.146781, end=115.057239, pitch=49, velocity=57)
Note(start=114.948112, end=115.096921, pitch=73, velocity=76)
Note(start=115.106842, end=115.268052, pitch=56, velocity=54)
Note(start=115.265572, end=115.426782, pitch=60, velocity=65)
Note(start=115.424302, end=115.585512, pitch=65, velocity=75)
Note(start=115.583032, end=115.744242, pitch=68, velocity=65)
Note(start=115.741762, end=115.902972, pitch=72, velocity=72)
Note(start=115.106842, end=116.010259, pitch=53, velocity=52)
Note(start=114.146781, end=116.050582, pitch=77, velocity=78)
Note(start=115.900492, end=116.050582, pitch=77, velocity=74)
Note(start=114.146781, end=116.060662, pitch=80, velocity=78)
Note(start=116.060662, end=116.224473, pitch=59, velocity=52)
Note(start=116.221952, end=116.385763, pitch=64, velocity=68)
Note(start=116.383243, end=116.547053, pitch=68, velocity=77)
Note(start=116.544533, end=116.708343, pitch=71, velocity=72)
Note(start=116.060662, end=116.718424, pitch=80, velocity=94)
Note(start=116.060662, end=116.718424, pitch=83, velocity=94)
Note(start=116.705823, end=116.869634, pitch=76, velocity=80)
Note(start=116.060662, end=116.978001, pitch=56, velocity=50)
Note(start=116.705823, end=117.010763, pitch=85, velocity=92)
Note(start=116.867113, end=117.018323, pitch=80, velocity=72)
Note(start=117.189694, end=117.353504, pitch=56, velocity=53)
Note(start=117.350984, end=117.514795, pitch=61, velocity=62)
Note(start=117.512274, end=117.676085, pitch=65, velocity=64)
Note(start=117.673565, end=117.837335, pitch=68, velocity=68)
Note(start=117.028404, end=117.943982, pitch=49, velocity=52)
Note(start=117.834855, end=117.983664, pitch=73, velocity=77)
Note(start=117.993585, end=118.154795, pitch=56, velocity=54)
Note(start=118.152315, end=118.313486, pitch=60, velocity=64)
Note(start=118.311045, end=118.469736, pitch=65, velocity=70)
Note(start=118.467295, end=118.625986, pitch=68, velocity=80)
Note(start=118.623545, end=118.782275, pitch=72, velocity=68)
Note(start=117.993585, end=118.888922, pitch=53, velocity=52)
Note(start=117.028404, end=118.928604, pitch=77, velocity=74)
Note(start=118.779795, end=118.928604, pitch=77, velocity=77)
Note(start=117.028404, end=118.938525, pitch=80, velocity=74)
Note(start=118.938525, end=119.099775, pitch=59, velocity=54)
Note(start=119.097255, end=119.261065, pitch=64, velocity=63)
Note(start=119.258545, end=119.422356, pitch=68, velocity=71)
Note(start=118.938525, end=119.581126, pitch=80, velocity=87)
Note(start=119.419835, end=119.583646, pitch=71, velocity=68)
Note(start=118.938525, end=119.593727, pitch=83, velocity=87)
Note(start=119.581126, end=119.744936, pitch=80, velocity=81)
Note(start=119.581126, end=119.744936, pitch=80, velocity=86)
Note(start=118.938525, end=119.853303, pitch=56, velocity=49)
Note(start=119.742416, end=119.893626, pitch=76, velocity=60)
Note(start=119.903627, end=120.062319, pitch=61, velocity=31)
Note(start=120.059877, end=120.218569, pitch=64, velocity=59)
Note(start=120.216127, end=120.374819, pitch=68, velocity=64)
Note(start=120.372377, end=120.531069, pitch=73, velocity=46)
Note(start=119.903627, end=120.540835, pitch=85, velocity=80)
Note(start=119.903627, end=120.790646, pitch=59, velocity=53)
Note(start=120.372377, end=120.814685, pitch=71, velocity=58)
Note(start=120.528627, end=120.821896, pitch=80, velocity=60)
Note(start=120.684877, end=120.838723, pitch=76, velocity=58)
Note(start=120.838723, end=120.994973, pitch=64, velocity=44)
Note(start=120.992569, end=121.148819, pitch=68, velocity=59)
Note(start=121.146415, end=121.302664, pitch=71, velocity=65)
Note(start=121.300260, end=121.456510, pitch=76, velocity=52)
Note(start=120.838723, end=121.466125, pitch=88, velocity=96)
Note(start=120.838723, end=121.713721, pitch=61, velocity=59)
Note(start=121.300260, end=121.737759, pitch=73, velocity=65)
Note(start=121.454106, end=121.744971, pitch=85, velocity=75)
Note(start=121.607952, end=121.761798, pitch=80, velocity=63)
Note(start=121.761798, end=121.915680, pitch=68, velocity=52)
Note(start=121.913312, end=122.067195, pitch=71, velocity=59)
Note(start=122.064827, end=122.218709, pitch=73, velocity=63)
Note(start=122.216342, end=122.370224, pitch=80, velocity=56)
Note(start=121.761798, end=122.379694, pitch=92, velocity=100)
Note(start=121.761798, end=122.623538, pitch=64, velocity=64)
Note(start=122.216342, end=122.647212, pitch=76, velocity=64)
Note(start=122.367857, end=122.654314, pitch=88, velocity=94)
Note(start=122.519371, end=122.670886, pitch=83, velocity=64)
Note(start=122.824732, end=122.980982, pitch=69, velocity=47)
Note(start=122.978578, end=123.134827, pitch=73, velocity=56)
Note(start=123.132423, end=123.288673, pitch=80, velocity=55)
Note(start=123.286269, end=123.442519, pitch=85, velocity=63)
Note(start=122.670886, end=123.545884, pitch=68, velocity=46)
Note(start=123.440115, end=123.584345, pitch=81, velocity=43)
Note(start=122.670886, end=123.610788, pitch=92, velocity=92)
Note(start=123.747806, end=123.906498, pitch=69, velocity=46)
Note(start=123.904056, end=124.062748, pitch=73, velocity=53)
Note(start=124.060306, end=124.218998, pitch=78, velocity=59)
Note(start=124.216556, end=124.375248, pitch=85, velocity=70)
Note(start=123.593961, end=124.480228, pitch=66, velocity=46)
Note(start=124.372806, end=124.519291, pitch=81, velocity=36)
Note(start=124.529056, end=124.687748, pitch=66, velocity=50)
Note(start=124.685306, end=124.843998, pitch=69, velocity=53)
Note(start=124.841556, end=125.000248, pitch=73, velocity=72)
Note(start=124.997806, end=125.156498, pitch=78, velocity=84)
Note(start=125.154056, end=125.312748, pitch=85, velocity=76)
Note(start=123.593961, end=125.371342, pitch=90, velocity=94)
Note(start=124.529056, end=125.417728, pitch=65, velocity=63)
Note(start=125.310306, end=125.456791, pitch=81, velocity=70)
Note(start=125.466556, end=125.625248, pitch=66, velocity=43)
Note(start=125.622806, end=125.781498, pitch=69, velocity=61)
Note(start=125.779056, end=125.937748, pitch=73, velocity=68)
Note(start=125.935306, end=126.093998, pitch=78, velocity=72)
Note(start=126.091556, end=126.250248, pitch=85, velocity=69)
Note(start=125.466556, end=126.355228, pitch=64, velocity=56)
Note(start=126.247806, end=126.394291, pitch=81, velocity=68)
Note(start=126.404056, end=126.562748, pitch=66, velocity=41)
Note(start=126.560306, end=126.718998, pitch=69, velocity=63)
Note(start=126.716556, end=126.875287, pitch=73, velocity=69)
Note(start=126.872806, end=127.034017, pitch=78, velocity=66)
Note(start=127.031536, end=127.192747, pitch=85, velocity=74)
Note(start=126.404056, end=127.299393, pitch=63, velocity=57)
Note(start=127.190266, end=127.339076, pitch=81, velocity=74)
Note(start=125.466556, end=127.386199, pitch=90, velocity=83)
Note(start=127.348996, end=127.510207, pitch=64, velocity=47)
Note(start=127.507726, end=127.668937, pitch=69, velocity=66)
Note(start=127.666456, end=127.827667, pitch=73, velocity=75)
Note(start=127.825186, end=127.986397, pitch=76, velocity=69)
Note(start=127.348996, end=127.996317, pitch=93, velocity=99)
Note(start=127.983916, end=128.145127, pitch=97, velocity=91)
Note(start=127.983916, end=128.145127, pitch=97, velocity=91)
Note(start=127.348996, end=128.251773, pitch=61, velocity=53)
Note(start=128.142646, end=128.291456, pitch=85, velocity=46)
Note(start=128.460106, end=128.618836, pitch=63, velocity=71)
Note(start=128.618836, end=128.777566, pitch=66, velocity=65)
Note(start=128.777566, end=128.936296, pitch=66, velocity=63)
Note(start=128.936296, end=129.095026, pitch=73, velocity=72)
Note(start=128.301376, end=129.253756, pitch=59, velocity=50)
Note(start=129.095026, end=129.253756, pitch=69, velocity=55)
Note(start=129.412486, end=129.571216, pitch=61, velocity=74)
Note(start=129.571216, end=129.729946, pitch=64, velocity=64)
Note(start=129.729946, end=129.888676, pitch=66, velocity=67)
Note(start=129.888676, end=130.047406, pitch=73, velocity=74)
Note(start=129.253756, end=130.206136, pitch=57, velocity=53)
Note(start=130.047406, end=130.206136, pitch=69, velocity=58)
Note(start=128.301376, end=130.247989, pitch=78, velocity=74)
Note(start=130.384708, end=130.563279, pitch=61, velocity=67)
Note(start=130.563279, end=130.741850, pitch=64, velocity=65)
Note(start=130.741850, end=130.920421, pitch=69, velocity=72)
Note(start=130.206136, end=130.934372, pitch=81, velocity=97)
Note(start=130.920421, end=131.098993, pitch=76, velocity=73)
Note(start=130.920421, end=131.258033, pitch=85, velocity=107)
Note(start=130.206136, end=131.277141, pitch=56, velocity=54)
Note(start=131.098993, end=131.277141, pitch=81, velocity=73)
Note(start=131.277141, end=131.580171, pitch=85, velocity=111)
Note(start=131.277141, end=131.580171, pitch=88, velocity=111)
Note(start=131.428656, end=131.582538, pitch=61, velocity=69)
Note(start=131.580171, end=131.734053, pitch=64, velocity=74)
Note(start=131.580171, end=131.883200, pitch=83, velocity=95)
Note(start=131.580171, end=131.883200, pitch=87, velocity=95)
Note(start=131.731685, end=131.885604, pitch=66, velocity=69)
Note(start=131.883200, end=132.039450, pitch=69, velocity=78)
Note(start=131.883200, end=132.190892, pitch=81, velocity=89)
Note(start=131.883200, end=132.190892, pitch=85, velocity=89)
Note(start=132.037046, end=132.193296, pitch=73, velocity=67)
Note(start=132.190892, end=132.347141, pitch=76, velocity=76)
Note(start=132.344737, end=132.501025, pitch=78, velocity=66)
Note(start=132.190892, end=132.654833, pitch=80, velocity=84)
Note(start=132.190892, end=132.654833, pitch=83, velocity=84)
Note(start=132.498583, end=132.657275, pitch=76, velocity=63)
Note(start=132.654833, end=132.813525, pitch=73, velocity=56)
Note(start=132.811083, end=132.969775, pitch=69, velocity=47)
Note(start=132.967333, end=133.113818, pitch=66, velocity=56)
Note(start=133.123583, end=133.279833, pitch=64, velocity=54)
Note(start=132.654833, end=133.436083, pitch=78, velocity=77)
Note(start=132.654833, end=133.436083, pitch=81, velocity=77)
Note(start=133.279833, end=133.436083, pitch=66, velocity=61)
Note(start=133.436083, end=133.592333, pitch=64, velocity=57)
Note(start=133.436083, end=133.748583, pitch=76, velocity=69)
Note(start=133.436083, end=133.748583, pitch=80, velocity=69)
Note(start=133.592333, end=133.748583, pitch=61, velocity=53)
Note(start=133.748583, end=133.904833, pitch=57, velocity=57)
Note(start=133.748583, end=134.061083, pitch=75, velocity=70)
Note(start=133.748583, end=134.061083, pitch=78, velocity=70)
Note(start=131.277141, end=134.061083, pitch=54, velocity=58)
Note(start=133.904833, end=134.061083, pitch=54, velocity=58)
Note(start=134.061083, end=134.222293, pitch=42, velocity=41)
Note(start=134.061083, end=134.378543, pitch=73, velocity=66)
Note(start=134.061083, end=134.378543, pitch=76, velocity=66)
Note(start=134.219813, end=134.381023, pitch=49, velocity=47)
Note(start=134.378543, end=134.539753, pitch=52, velocity=56)
Note(start=134.378543, end=134.696003, pitch=71, velocity=62)
Note(start=134.378543, end=134.696003, pitch=75, velocity=62)
Note(start=134.537273, end=134.698483, pitch=54, velocity=59)
Note(start=134.696003, end=134.857213, pitch=57, velocity=56)
