Note(start=1.556818, end=2.715909, pitch=80, velocity=80)
Note(start=150.859091, end=151.138636, pitch=82, velocity=80)
Note(start=150.443182, end=151.718182, pitch=66, velocity=80)
Note(start=150.650000, end=151.765909, pitch=70, velocity=80)
Note(start=151.765909, end=151.927273, pitch=78, velocity=80)
Note(start=152.531818, end=152.786364, pitch=78, velocity=80)
Note(start=152.043182, end=153.229545, pitch=73, velocity=80)
Note(start=151.509091, end=153.390909, pitch=75, velocity=80)
Note(start=153.181818, end=153.506818, pitch=78, velocity=80)
Note(start=153.506818, end=153.763636, pitch=73, velocity=80)
Note(start=153.622727, end=154.134091, pitch=75, velocity=80)
Note(start=152.554545, end=154.179545, pitch=66, velocity=80)
Note(start=154.250000, end=154.504545, pitch=81, velocity=80)
Note(start=154.504545, end=154.761364, pitch=69, velocity=80)
Note(start=153.902273, end=154.993182, pitch=78, velocity=80)
Note(start=154.459091, end=155.086364, pitch=73, velocity=80)
Note(start=154.806818, end=155.086364, pitch=75, velocity=80)
Note(start=155.247727, end=155.713636, pitch=75, velocity=80)
Note(start=155.156818, end=155.875000, pitch=66, velocity=80)
Note(start=155.620455, end=155.875000, pitch=69, velocity=80)
Note(start=156.363636, end=156.550000, pitch=69, velocity=80)
Note(start=156.340909, end=156.665909, pitch=81, velocity=80)
Note(start=155.875000, end=156.756818, pitch=78, velocity=80)
Note(start=156.897727, end=157.454545, pitch=75, velocity=80)
Note(start=157.245455, end=157.454545, pitch=77, velocity=80)
Note(start=156.665909, end=157.756818, pitch=72, velocity=80)
Note(start=157.593182, end=157.988636, pitch=89, velocity=80)
Note(start=157.454545, end=158.243182, pitch=80, velocity=80)
Note(start=157.454545, end=158.243182, pitch=92, velocity=80)
Note(start=160.311364, end=160.611364, pitch=69, velocity=80)
Note(start=159.870455, end=161.029545, pitch=65, velocity=80)
Note(start=160.775000, end=161.238636, pitch=81, velocity=80)
Note(start=161.170455, end=161.402273, pitch=87, velocity=80)
Note(start=161.170455, end=161.611364, pitch=84, velocity=80)
Note(start=163.886364, end=164.350000, pitch=87, velocity=80)
Note(start=164.281818, end=164.559091, pitch=80, velocity=80)
Note(start=163.886364, end=164.559091, pitch=84, velocity=80)
Note(start=163.677273, end=164.954545, pitch=68, velocity=80)
Note(start=163.213636, end=164.977273, pitch=65, velocity=80)
Note(start=165.047727, end=165.350000, pitch=85, velocity=80)
Note(start=165.025000, end=165.350000, pitch=89, velocity=80)
Note(start=166.952273, end=167.509091, pitch=68, velocity=80)
Note(start=167.229545, end=167.509091, pitch=72, velocity=80)
Note(start=166.927273, end=167.531818, pitch=84, velocity=80)
Note(start=167.554545, end=167.718182, pitch=63, velocity=80)
Note(start=167.579545, end=167.718182, pitch=82, velocity=80)
Note(start=167.531818, end=167.718182, pitch=85, velocity=80)
Note(start=167.602273, end=168.065909, pitch=75, velocity=80)
Note(start=168.738636, end=170.875000, pitch=63, velocity=80)
Note(start=170.411364, end=170.875000, pitch=66, velocity=80)
Note(start=170.736364, end=170.875000, pitch=70, velocity=80)
Note(start=170.504545, end=170.875000, pitch=78, velocity=80)
Note(start=170.481818, end=170.875000, pitch=82, velocity=80)
Note(start=170.990909, end=171.965909, pitch=78, velocity=80)
Note(start=171.781818, end=172.200000, pitch=60, velocity=80)
Note(start=170.968182, end=172.384091, pitch=82, velocity=80)
Note(start=171.875000, end=172.477273, pitch=63, velocity=80)
Note(start=172.477273, end=173.243182, pitch=82, velocity=80)
Note(start=172.315909, end=173.290909, pitch=68, velocity=80)
Note(start=172.338636, end=173.429545, pitch=80, velocity=80)
Note(start=172.084091, end=173.500000, pitch=65, velocity=80)
Note(start=173.384091, end=174.034091, pitch=48, velocity=80)
Note(start=173.825000, end=174.034091, pitch=54, velocity=80)
Note(start=174.034091, end=174.684091, pitch=80, velocity=80)
Note(start=174.220455, end=175.613636, pitch=66, velocity=80)
Note(start=174.613636, end=175.636364, pitch=78, velocity=80)
Note(start=174.636364, end=176.077273, pitch=75, velocity=80)
Note(start=175.613636, end=176.402273, pitch=77, velocity=80)
Note(start=174.034091, end=176.518182, pitch=63, velocity=80)
Note(start=175.659091, end=177.190909, pitch=53, velocity=80)
Note(start=177.747727, end=177.981818, pitch=61, velocity=80)
Note(start=177.888636, end=177.981818, pitch=77, velocity=80)
Note(start=177.284091, end=178.165909, pitch=58, velocity=80)
Note(start=179.327273, end=179.465909, pitch=66, velocity=80)
Note(start=179.465909, end=180.350000, pitch=63, velocity=80)
Note(start=178.490909, end=180.350000, pitch=77, velocity=80)
Note(start=180.720455, end=181.045455, pitch=58, velocity=80)
Note(start=180.697727, end=181.138636, pitch=73, velocity=80)
Note(start=181.022727, end=182.718182, pitch=61, velocity=80)
Note(start=180.209091, end=182.718182, pitch=75, velocity=80)
Note(start=181.602273, end=182.811364, pitch=73, velocity=80)
Note(start=183.088636, end=183.506818, pitch=60, velocity=80)
Note(start=183.065909, end=184.900000, pitch=72, velocity=80)
Note(start=180.350000, end=184.970455, pitch=56, velocity=80)
Note(start=184.947727, end=185.086364, pitch=37, velocity=80)
Note(start=185.829545, end=186.293182, pitch=65, velocity=80)
Note(start=186.386364, end=186.479545, pitch=71, velocity=80)
Note(start=186.340909, end=186.943182, pitch=68, velocity=80)
Note(start=185.086364, end=187.454545, pitch=53, velocity=80)
Note(start=186.363636, end=187.454545, pitch=59, velocity=80)
Note(start=186.340909, end=187.454545, pitch=80, velocity=80)
Note(start=188.593182, end=188.709091, pitch=61, velocity=80)
Note(start=188.593182, end=188.754545, pitch=68, velocity=80)
Note(start=188.568182, end=189.034091, pitch=49, velocity=80)
Note(start=188.615909, end=189.311364, pitch=42, velocity=80)
Note(start=189.729545, end=189.822727, pitch=77, velocity=80)
Note(start=189.845455, end=191.402273, pitch=75, velocity=80)
Note(start=192.447727, end=192.586364, pitch=68, velocity=80)
Note(start=192.422727, end=192.981818, pitch=61, velocity=80)
Note(start=192.400000, end=192.981818, pitch=73, velocity=80)
Note(start=192.447727, end=193.538636, pitch=53, velocity=80)
Note(start=192.400000, end=193.770455, pitch=56, velocity=80)
Note(start=193.609091, end=194.375000, pitch=80, velocity=80)
Note(start=193.654545, end=194.397727, pitch=68, velocity=80)
Note(start=193.609091, end=195.884091, pitch=61, velocity=80)
Note(start=195.604545, end=196.325000, pitch=46, velocity=80)
Note(start=195.652273, end=196.486364, pitch=58, velocity=80)
Note(start=196.836364, end=196.929545, pitch=77, velocity=80)
Note(start=197.068182, end=197.370455, pitch=63, velocity=80)
Note(start=197.045455, end=197.834091, pitch=75, velocity=80)
Note(start=200.781818, end=201.270455, pitch=56, velocity=80)
Note(start=201.525000, end=201.665909, pitch=58, velocity=80)
Note(start=201.434091, end=202.663636, pitch=70, velocity=80)
Note(start=200.713636, end=203.593182, pitch=61, velocity=80)
Note(start=201.479545, end=203.986364, pitch=65, velocity=80)
Note(start=203.406818, end=204.822727, pitch=39, velocity=80)
Note(start=204.265909, end=204.986364, pitch=58, velocity=80)
Note(start=204.243182, end=205.565909, pitch=68, velocity=80)
Note(start=206.006818, end=207.075000, pitch=66, velocity=80)
Note(start=207.911364, end=207.981818, pitch=60, velocity=80)
Note(start=206.054545, end=207.981818, pitch=61, velocity=80)
Note(start=206.029545, end=208.097727, pitch=70, velocity=80)
Note(start=207.865909, end=208.770455, pitch=66, velocity=80)
Note(start=208.793182, end=209.327273, pitch=80, velocity=80)
Note(start=208.840909, end=210.743182, pitch=68, velocity=80)
Note(start=208.770455, end=210.884091, pitch=77, velocity=80)
Note(start=208.097727, end=211.138636, pitch=72, velocity=80)
Note(start=210.977273, end=211.788636, pitch=66, velocity=80)
Note(start=210.977273, end=212.184091, pitch=60, velocity=80)
Note(start=210.906818, end=212.718182, pitch=68, velocity=80)
Note(start=210.952273, end=212.811364, pitch=56, velocity=80)
Note(start=213.136364, end=213.506818, pitch=53, velocity=80)
Note(start=213.622727, end=214.297727, pitch=48, velocity=80)
Note(start=214.063636, end=214.297727, pitch=56, velocity=80)
Note(start=213.809091, end=214.877273, pitch=53, velocity=80)
Note(start=214.575000, end=215.086364, pitch=56, velocity=80)
Note(start=214.506818, end=215.131818, pitch=44, velocity=80)
Note(start=215.015909, end=215.318182, pitch=53, velocity=80)
Note(start=215.388636, end=215.575000, pitch=49, velocity=80)
Note(start=214.784091, end=215.806818, pitch=61, velocity=80)
Note(start=215.202273, end=216.270455, pitch=41, velocity=80)
Note(start=216.270455, end=216.386364, pitch=56, velocity=80)
Note(start=215.784091, end=216.643182, pitch=53, velocity=80)
Note(start=215.875000, end=216.665909, pitch=65, velocity=80)
Note(start=216.456818, end=216.665909, pitch=83, velocity=80)
Note(start=216.434091, end=216.920455, pitch=71, velocity=80)
Note(start=216.434091, end=216.990909, pitch=68, velocity=80)
Note(start=216.293182, end=217.013636, pitch=44, velocity=80)
Note(start=217.268182, end=217.570455, pitch=66, velocity=80)
Note(start=216.875000, end=218.940909, pitch=64, velocity=80)
Note(start=216.897727, end=219.034091, pitch=52, velocity=80)
Note(start=218.870455, end=219.822727, pitch=49, velocity=80)
Note(start=219.288636, end=219.822727, pitch=56, velocity=80)
Note(start=218.847727, end=219.822727, pitch=61, velocity=80)
Note(start=219.590909, end=219.822727, pitch=73, velocity=80)
Note(start=219.034091, end=220.613636, pitch=65, velocity=80)
Note(start=219.265909, end=220.613636, pitch=68, velocity=80)
Note(start=220.379545, end=220.613636, pitch=72, velocity=80)
Note(start=220.497727, end=220.613636, pitch=77, velocity=80)
Note(start=220.613636, end=221.402273, pitch=49, velocity=80)
Note(start=220.613636, end=221.402273, pitch=61, velocity=80)
Note(start=220.752273, end=221.402273, pitch=65, velocity=80)
Note(start=221.122727, end=221.402273, pitch=68, velocity=80)
Note(start=221.447727, end=222.190909, pitch=60, velocity=80)
Note(start=222.100000, end=222.190909, pitch=72, velocity=80)
Note(start=221.518182, end=222.238636, pitch=65, velocity=80)
Note(start=220.822727, end=222.540909, pitch=53, velocity=80)
Note(start=222.190909, end=222.540909, pitch=80, velocity=80)
Note(start=222.425000, end=222.725000, pitch=71, velocity=80)
Note(start=222.190909, end=222.981818, pitch=83, velocity=80)
Note(start=222.215909, end=223.352273, pitch=68, velocity=80)
Note(start=223.375000, end=224.513636, pitch=85, velocity=80)
Note(start=222.400000, end=224.559091, pitch=59, velocity=80)
Note(start=222.702273, end=224.559091, pitch=64, velocity=80)
Note(start=224.909091, end=225.118182, pitch=71, velocity=80)
Note(start=224.559091, end=225.234091, pitch=80, velocity=80)
Note(start=224.559091, end=225.350000, pitch=83, velocity=80)
Note(start=225.488636, end=225.977273, pitch=76, velocity=80)
Note(start=225.488636, end=226.045455, pitch=71, velocity=80)
Note(start=222.190909, end=226.325000, pitch=56, velocity=80)
Note(start=225.511364, end=226.325000, pitch=68, velocity=80)
Note(start=226.070455, end=227.020455, pitch=85, velocity=80)
Note(start=225.186364, end=227.254545, pitch=64, velocity=80)
Note(start=224.886364, end=227.277273, pitch=59, velocity=80)
Note(start=227.322727, end=227.718182, pitch=88, velocity=80)
Note(start=227.393182, end=228.136364, pitch=56, velocity=80)
Note(start=227.438636, end=228.972727, pitch=44, velocity=80)
Note(start=229.552273, end=229.993182, pitch=61, velocity=80)
Note(start=230.550000, end=231.759091, pitch=65, velocity=80)
Note(start=230.086364, end=231.804545, pitch=61, velocity=80)
Note(start=231.572727, end=231.990909, pitch=68, velocity=80)
Note(start=231.781818, end=232.965909, pitch=77, velocity=80)
Note(start=231.550000, end=233.081818, pitch=73, velocity=80)
Note(start=233.245455, end=233.570455, pitch=85, velocity=80)
Note(start=234.568182, end=234.822727, pitch=77, velocity=80)
Note(start=234.938636, end=235.520455, pitch=56, velocity=80)
Note(start=234.938636, end=235.613636, pitch=77, velocity=80)
Note(start=233.245455, end=237.586364, pitch=73, velocity=80)
Note(start=239.909091, end=240.302273, pitch=65, velocity=80)
Note(start=229.806818, end=242.206818, pitch=53, velocity=80)
Note(start=242.090909, end=242.206818, pitch=61, velocity=80)
