Note(start=1.500000, end=2.250000, pitch=68, velocity=29)
Note(start=67.609375, end=67.733333, pitch=83, velocity=36)
Note(start=67.734375, end=67.858333, pitch=87, velocity=29)
Note(start=67.851562, end=67.975521, pitch=88, velocity=36)
Note(start=67.726562, end=67.975521, pitch=57, velocity=25)
Note(start=67.971354, end=68.219792, pitch=52, velocity=27)
Note(start=67.981771, end=68.230729, pitch=57, velocity=29)
Note(start=67.985417, end=68.234375, pitch=81, velocity=28)
Note(start=67.985417, end=68.234375, pitch=93, velocity=29)
Note(start=67.986979, end=68.235417, pitch=88, velocity=31)
Note(start=68.226562, end=68.350521, pitch=80, velocity=33)
Note(start=68.226562, end=68.475521, pitch=52, velocity=29)
Note(start=68.352604, end=68.476562, pitch=83, velocity=31)
Note(start=68.483333, end=68.606771, pitch=87, velocity=29)
Note(start=68.593750, end=68.655208, pitch=88, velocity=37)
Note(start=68.658854, end=68.719792, pitch=88, velocity=33)
Note(start=68.475521, end=68.723958, pitch=45, velocity=29)
Note(start=68.721354, end=71.219792, pitch=92, velocity=37)
Note(start=71.467708, end=71.716146, pitch=56, velocity=26)
Note(start=71.734375, end=71.983333, pitch=68, velocity=27)
Note(start=71.967708, end=71.983333, pitch=68, velocity=28)
Note(start=72.223958, end=72.472917, pitch=56, velocity=29)
Note(start=72.468750, end=72.717708, pitch=68, velocity=24)
Note(start=72.734375, end=72.983333, pitch=68, velocity=25)
Note(start=72.983333, end=73.231771, pitch=56, velocity=21)
Note(start=73.215104, end=73.463542, pitch=68, velocity=29)
Note(start=73.472917, end=73.721354, pitch=68, velocity=22)
Note(start=73.734375, end=73.983333, pitch=56, velocity=29)
Note(start=73.963542, end=74.211979, pitch=68, velocity=28)
Note(start=74.231771, end=74.480729, pitch=68, velocity=21)
Note(start=74.467708, end=74.716146, pitch=56, velocity=21)
Note(start=74.736979, end=74.985417, pitch=68, velocity=30)
Note(start=74.976562, end=74.985417, pitch=68, velocity=24)
Note(start=75.221354, end=75.469792, pitch=56, velocity=25)
Note(start=75.484375, end=75.733333, pitch=68, velocity=20)
Note(start=75.716146, end=75.733333, pitch=68, velocity=23)
Note(start=75.986979, end=76.235417, pitch=56, velocity=22)
Note(start=76.219792, end=76.468750, pitch=68, velocity=24)
Note(start=76.485417, end=76.734375, pitch=68, velocity=26)
Note(start=76.729167, end=76.977604, pitch=56, velocity=19)
Note(start=76.979167, end=77.227604, pitch=68, velocity=20)
Note(start=77.222917, end=77.227604, pitch=68, velocity=19)
Note(start=77.483333, end=77.731771, pitch=56, velocity=22)
Note(start=77.730729, end=77.979167, pitch=68, velocity=18)
Note(start=77.976562, end=77.979167, pitch=68, velocity=23)
Note(start=78.226562, end=78.475521, pitch=56, velocity=21)
Note(start=78.479167, end=78.727604, pitch=68, velocity=20)
Note(start=78.722917, end=78.727604, pitch=68, velocity=21)
Note(start=78.984375, end=79.233333, pitch=56, velocity=21)
Note(start=79.226562, end=79.475521, pitch=68, velocity=18)
Note(start=79.486979, end=79.735417, pitch=68, velocity=23)
Note(start=79.718750, end=79.967708, pitch=56, velocity=19)
Note(start=79.977604, end=80.226562, pitch=68, velocity=19)
Note(start=80.236979, end=80.485417, pitch=68, velocity=20)
Note(start=80.469792, end=80.718750, pitch=61, velocity=36)
Note(start=80.471354, end=80.719792, pitch=56, velocity=29)
Note(start=80.726562, end=80.975521, pitch=68, velocity=37)
Note(start=80.965104, end=80.975521, pitch=68, velocity=34)
Note(start=81.216146, end=81.465104, pitch=56, velocity=25)
Note(start=81.229167, end=81.477604, pitch=61, velocity=35)
Note(start=81.471354, end=81.719792, pitch=68, velocity=28)
Note(start=81.722917, end=81.971354, pitch=68, velocity=32)
Note(start=81.965104, end=82.211979, pitch=56, velocity=31)
Note(start=81.973958, end=82.222917, pitch=61, velocity=35)
Note(start=82.236979, end=82.485417, pitch=68, velocity=31)
Note(start=82.465104, end=82.485417, pitch=68, velocity=28)
Note(start=82.722917, end=82.971354, pitch=61, velocity=36)
Note(start=82.735417, end=82.984375, pitch=56, velocity=29)
Note(start=82.965104, end=83.213542, pitch=68, velocity=27)
Note(start=83.213542, end=83.461979, pitch=68, velocity=27)
Note(start=83.473958, end=83.722917, pitch=61, velocity=35)
Note(start=83.479167, end=83.727604, pitch=56, velocity=33)
Note(start=83.731771, end=83.980729, pitch=68, velocity=28)
Note(start=83.976562, end=83.980729, pitch=68, velocity=32)
Note(start=84.218750, end=84.467708, pitch=61, velocity=34)
Note(start=84.231771, end=84.480729, pitch=56, velocity=26)
Note(start=84.479167, end=84.726562, pitch=68, velocity=28)
Note(start=84.721354, end=84.726562, pitch=68, velocity=26)
Note(start=80.479167, end=84.976562, pitch=52, velocity=26)
Note(start=80.481771, end=84.979167, pitch=45, velocity=35)
Note(start=84.968750, end=85.218750, pitch=56, velocity=29)
Note(start=84.980729, end=85.229167, pitch=61, velocity=33)
Note(start=85.225521, end=85.473958, pitch=68, velocity=29)
Note(start=85.476562, end=85.726562, pitch=68, velocity=36)
Note(start=85.716146, end=85.966146, pitch=56, velocity=33)
Note(start=85.735417, end=85.984375, pitch=61, velocity=32)
Note(start=85.976562, end=86.225521, pitch=69, velocity=27)
Note(start=86.239583, end=86.488542, pitch=68, velocity=33)
Note(start=86.468750, end=86.717708, pitch=56, velocity=29)
Note(start=86.484375, end=86.733333, pitch=45, velocity=36)
Note(start=86.486979, end=86.735417, pitch=52, velocity=29)
Note(start=86.471354, end=86.969792, pitch=80, velocity=25)
Note(start=86.472917, end=86.971354, pitch=73, velocity=33)
Note(start=86.726562, end=86.975521, pitch=68, velocity=36)
Note(start=86.977604, end=87.226562, pitch=68, velocity=32)
Note(start=86.981771, end=87.230729, pitch=81, velocity=35)
Note(start=87.219792, end=87.468750, pitch=61, velocity=33)
Note(start=87.219792, end=87.468750, pitch=56, velocity=36)
Note(start=87.236979, end=87.485417, pitch=80, velocity=31)
Note(start=87.476562, end=87.725521, pitch=68, velocity=37)
Note(start=87.717708, end=87.725521, pitch=68, velocity=28)
Note(start=87.723958, end=87.972917, pitch=81, velocity=29)
Note(start=87.971354, end=88.219792, pitch=61, velocity=28)
Note(start=87.972917, end=88.221354, pitch=80, velocity=35)
Note(start=87.973958, end=88.222917, pitch=56, velocity=37)
Note(start=88.234375, end=88.483333, pitch=68, velocity=26)
Note(start=88.481771, end=88.483333, pitch=68, velocity=25)
Note(start=88.467708, end=88.716146, pitch=66, velocity=27)
Note(start=88.484375, end=88.731771, pitch=78, velocity=34)
Note(start=88.716146, end=88.963542, pitch=56, velocity=29)
Note(start=88.721354, end=88.968750, pitch=61, velocity=32)
Note(start=88.725521, end=88.972917, pitch=64, velocity=30)
Note(start=88.729167, end=88.975521, pitch=76, velocity=37)
Note(start=88.967708, end=89.213542, pitch=68, velocity=35)
Note(start=88.973958, end=89.222917, pitch=78, velocity=30)
Note(start=88.973958, end=89.222917, pitch=66, velocity=26)
Note(start=89.216146, end=89.465104, pitch=68, velocity=29)
Note(start=89.219792, end=89.468750, pitch=75, velocity=34)
Note(start=89.222917, end=89.471354, pitch=63, velocity=28)
Note(start=89.472917, end=89.719792, pitch=56, velocity=26)
Note(start=89.475521, end=89.722917, pitch=52, velocity=30)
Note(start=89.476562, end=89.723958, pitch=44, velocity=31)
Note(start=89.719792, end=89.968750, pitch=68, velocity=35)
Note(start=89.473958, end=89.971354, pitch=80, velocity=34)
Note(start=89.480729, end=89.979167, pitch=75, velocity=30)
Note(start=89.966146, end=90.216146, pitch=81, velocity=37)
Note(start=89.981771, end=90.230729, pitch=68, velocity=29)
Note(start=90.227604, end=90.476562, pitch=80, velocity=34)
Note(start=90.234375, end=90.483333, pitch=56, velocity=30)
Note(start=90.235417, end=90.484375, pitch=63, velocity=35)
Note(start=90.480729, end=90.727604, pitch=68, velocity=27)
Note(start=90.710938, end=90.727604, pitch=68, velocity=26)
Note(start=90.725521, end=90.975521, pitch=81, velocity=32)
Note(start=90.960938, end=91.210938, pitch=56, velocity=36)
Note(start=90.966146, end=91.215104, pitch=80, velocity=25)
Note(start=90.980729, end=91.229167, pitch=63, velocity=29)
Note(start=91.215104, end=91.463542, pitch=68, velocity=36)
Note(start=91.468750, end=91.717708, pitch=66, velocity=25)
Note(start=91.483333, end=91.731771, pitch=68, velocity=37)
Note(start=91.483333, end=91.731771, pitch=78, velocity=36)
Note(start=91.726562, end=91.975521, pitch=56, velocity=32)
Note(start=91.731771, end=91.980729, pitch=61, velocity=37)
Note(start=91.733333, end=91.981771, pitch=76, velocity=33)
Note(start=91.734375, end=91.983333, pitch=64, velocity=31)
Note(start=91.966146, end=92.215104, pitch=78, velocity=26)
Note(start=91.979167, end=92.227604, pitch=66, velocity=26)
Note(start=91.984375, end=92.233333, pitch=68, velocity=32)
Note(start=92.225521, end=92.233333, pitch=68, velocity=29)
Note(start=92.218750, end=92.467708, pitch=63, velocity=34)
Note(start=92.225521, end=92.473958, pitch=75, velocity=26)
Note(start=92.472917, end=92.719792, pitch=43, velocity=25)
Note(start=92.481771, end=92.729167, pitch=78, velocity=26)
Note(start=92.483333, end=92.730729, pitch=51, velocity=29)
Note(start=92.484375, end=92.731771, pitch=75, velocity=28)
Note(start=92.729167, end=92.976562, pitch=80, velocity=28)
Note(start=92.730729, end=92.977604, pitch=68, velocity=34)
Note(start=92.976562, end=93.225521, pitch=81, velocity=29)
Note(start=92.977604, end=93.227604, pitch=68, velocity=33)
Note(start=93.222917, end=93.472917, pitch=63, velocity=32)
Note(start=93.223958, end=93.473958, pitch=60, velocity=33)
Note(start=93.226562, end=93.475521, pitch=80, velocity=28)
Note(start=93.468750, end=93.717708, pitch=68, velocity=26)
Note(start=93.476562, end=93.725521, pitch=81, velocity=34)
Note(start=93.729167, end=93.977604, pitch=68, velocity=31)
Note(start=93.966146, end=94.213542, pitch=63, velocity=26)
Note(start=93.976562, end=94.223958, pitch=60, velocity=30)
Note(start=93.979167, end=94.226562, pitch=80, velocity=31)
Note(start=94.209896, end=94.457292, pitch=66, velocity=29)
Note(start=94.213542, end=94.461979, pitch=78, velocity=37)
Note(start=94.225521, end=94.473958, pitch=68, velocity=25)
Note(start=94.472917, end=94.473958, pitch=68, velocity=30)
Note(start=94.708333, end=94.957292, pitch=60, velocity=29)
Note(start=94.711979, end=94.960938, pitch=76, velocity=37)
Note(start=94.722917, end=94.971354, pitch=63, velocity=36)
Note(start=94.959896, end=94.971354, pitch=63, velocity=27)
Note(start=94.963542, end=95.213542, pitch=68, velocity=35)
Note(start=94.965104, end=95.215104, pitch=75, velocity=35)
Note(start=95.216146, end=95.465104, pitch=64, velocity=29)
Note(start=95.217708, end=95.466146, pitch=68, velocity=27)
Note(start=95.230729, end=95.479167, pitch=76, velocity=26)
Note(start=95.463542, end=95.711979, pitch=51, velocity=28)
Note(start=95.475521, end=95.723958, pitch=78, velocity=26)
Note(start=95.477604, end=95.726562, pitch=75, velocity=28)
Note(start=95.481771, end=95.730729, pitch=42, velocity=35)
Note(start=95.729167, end=95.977604, pitch=68, velocity=32)
Note(start=95.972917, end=95.977604, pitch=68, velocity=34)
Note(start=96.218750, end=96.466146, pitch=63, velocity=29)
Note(start=96.229167, end=96.476562, pitch=61, velocity=27)
Note(start=96.457292, end=96.704167, pitch=68, velocity=28)
Note(start=96.729167, end=96.979167, pitch=68, velocity=26)
Note(start=96.975521, end=96.979167, pitch=68, velocity=33)
Note(start=96.966146, end=99.966146, pitch=61, velocity=30)
Note(start=96.968750, end=99.968750, pitch=80, velocity=25)
Note(start=96.972917, end=99.972917, pitch=63, velocity=35)
Note(start=101.463542, end=101.585938, pitch=33, velocity=44)
Note(start=101.477604, end=101.601562, pitch=45, velocity=36)
Note(start=101.593750, end=101.717708, pitch=52, velocity=37)
Note(start=101.718750, end=101.842708, pitch=49, velocity=32)
Note(start=101.463542, end=101.960938, pitch=80, velocity=37)
Note(start=101.467708, end=101.966146, pitch=92, velocity=32)
Note(start=101.850521, end=101.973958, pitch=52, velocity=41)
Note(start=101.971354, end=102.096354, pitch=49, velocity=31)
Note(start=101.961979, end=102.211979, pitch=81, velocity=39)
Note(start=102.100521, end=102.223958, pitch=52, velocity=30)
Note(start=102.221354, end=102.223958, pitch=52, velocity=36)
Note(start=101.976562, end=102.225521, pitch=93, velocity=36)
Note(start=102.227604, end=102.350521, pitch=56, velocity=37)
Note(start=102.354167, end=102.479167, pitch=52, velocity=30)
Note(start=102.459896, end=102.584896, pitch=49, velocity=31)
Note(start=102.594792, end=102.718750, pitch=52, velocity=41)
Note(start=102.226562, end=102.725521, pitch=92, velocity=42)
Note(start=102.227604, end=102.727604, pitch=80, velocity=38)
Note(start=102.727604, end=102.851562, pitch=49, velocity=37)
Note(start=102.723958, end=102.971354, pitch=81, velocity=45)
Note(start=102.725521, end=102.972917, pitch=93, velocity=43)
Note(start=102.848958, end=102.972917, pitch=52, velocity=32)
Note(start=102.959896, end=103.083333, pitch=30, velocity=37)
Note(start=102.961979, end=103.085938, pitch=42, velocity=32)
Note(start=103.082292, end=103.207292, pitch=52, velocity=33)
Note(start=103.207292, end=103.330729, pitch=49, velocity=38)
Note(start=102.961979, end=103.460938, pitch=80, velocity=39)
Note(start=102.975521, end=103.475521, pitch=92, velocity=38)
Note(start=103.352604, end=103.476562, pitch=52, velocity=33)
Note(start=103.461979, end=103.585938, pitch=49, velocity=31)
Note(start=103.459896, end=103.707292, pitch=90, velocity=36)
Note(start=103.601562, end=103.723958, pitch=52, velocity=42)
Note(start=103.479167, end=103.725521, pitch=78, velocity=39)
Note(start=103.707292, end=103.830729, pitch=56, velocity=40)
Note(start=103.727604, end=103.852604, pitch=52, velocity=33)
Note(start=103.707292, end=103.955729, pitch=76, velocity=36)
Note(start=103.726562, end=103.976562, pitch=88, velocity=43)
Note(start=103.854167, end=103.977604, pitch=52, velocity=40)
Note(start=103.979167, end=104.102604, pitch=49, velocity=44)
Note(start=103.955729, end=104.205729, pitch=90, velocity=41)
Note(start=104.085938, end=104.210938, pitch=52, velocity=32)
Note(start=103.972917, end=104.222917, pitch=78, velocity=39)
Note(start=104.222917, end=104.346354, pitch=49, velocity=33)
Note(start=104.209896, end=104.459896, pitch=87, velocity=39)
Note(start=104.334896, end=104.459896, pitch=52, velocity=36)
Note(start=104.211979, end=104.460938, pitch=75, velocity=41)
Note(start=104.455729, end=104.580729, pitch=40, velocity=42)
Note(start=104.458333, end=104.583333, pitch=28, velocity=45)
Note(start=104.604167, end=104.727604, pitch=51, velocity=33)
Note(start=104.731771, end=104.855729, pitch=47, velocity=36)
Note(start=104.834896, end=104.958333, pitch=51, velocity=41)
Note(start=104.461979, end=104.961979, pitch=92, velocity=35)
Note(start=104.461979, end=104.961979, pitch=80, velocity=31)
Note(start=104.966146, end=105.090104, pitch=47, velocity=40)
Note(start=105.091146, end=105.215104, pitch=51, velocity=38)
Note(start=105.208333, end=105.332292, pitch=52, velocity=41)
Note(start=105.334896, end=105.458333, pitch=51, velocity=32)
Note(start=105.475521, end=105.598958, pitch=47, velocity=39)
Note(start=105.588542, end=105.711979, pitch=51, velocity=31)
Note(start=105.217708, end=105.715104, pitch=64, velocity=34)
Note(start=105.227604, end=105.725521, pitch=56, velocity=41)
Note(start=105.718750, end=105.842708, pitch=47, velocity=36)
Note(start=105.852604, end=105.977604, pitch=51, velocity=38)
Note(start=105.966146, end=106.090104, pitch=56, velocity=37)
Note(start=106.094792, end=106.218750, pitch=51, velocity=35)
Note(start=106.217708, end=106.341146, pitch=47, velocity=42)
Note(start=106.336979, end=106.460938, pitch=51, velocity=30)
Note(start=105.967708, end=106.466146, pitch=59, velocity=33)
Note(start=105.981771, end=106.480729, pitch=63, velocity=43)
Note(start=106.480729, end=106.604167, pitch=47, velocity=44)
Note(start=106.592708, end=106.716146, pitch=51, velocity=39)
Note(start=106.729167, end=106.852604, pitch=52, velocity=37)
Note(start=106.833333, end=106.957292, pitch=51, velocity=37)
Note(start=106.975521, end=107.098958, pitch=47, velocity=30)
Note(start=106.713542, end=107.210938, pitch=59, velocity=31)
Note(start=107.093750, end=107.217708, pitch=51, velocity=37)
Note(start=106.730729, end=107.227604, pitch=56, velocity=40)
Note(start=107.222917, end=107.344792, pitch=47, velocity=32)
Note(start=107.342708, end=107.465104, pitch=51, velocity=37)
Note(start=107.465104, end=107.588542, pitch=45, velocity=38)
Note(start=107.467708, end=107.591146, pitch=33, velocity=43)
Note(start=107.592708, end=107.716146, pitch=52, velocity=31)
Note(start=107.723958, end=107.847917, pitch=49, velocity=34)
Note(start=107.459896, end=107.957292, pitch=92, velocity=41)
Note(start=107.841146, end=107.965104, pitch=52, velocity=37)
Note(start=107.477604, end=107.975521, pitch=80, velocity=44)
Note(start=107.969792, end=108.093750, pitch=49, velocity=40)
Note(start=107.969792, end=108.218750, pitch=81, velocity=40)
Note(start=108.096354, end=108.221354, pitch=52, velocity=35)
Note(start=108.204167, end=108.221354, pitch=52, velocity=42)
Note(start=107.971354, end=108.221354, pitch=93, velocity=37)
Note(start=108.208333, end=108.333333, pitch=56, velocity=37)
Note(start=108.334896, end=108.458333, pitch=52, velocity=35)
Note(start=108.466146, end=108.590104, pitch=49, velocity=40)
Note(start=108.591146, end=108.715104, pitch=52, velocity=37)
Note(start=108.217708, end=108.717708, pitch=92, velocity=37)
Note(start=108.219792, end=108.719792, pitch=80, velocity=34)
Note(start=108.715104, end=108.838542, pitch=49, velocity=39)
Note(start=108.713542, end=108.961979, pitch=81, velocity=45)
Note(start=108.840104, end=108.963542, pitch=52, velocity=44)
Note(start=108.716146, end=108.965104, pitch=93, velocity=33)
Note(start=108.959896, end=109.083333, pitch=42, velocity=31)
Note(start=108.969792, end=109.092708, pitch=30, velocity=36)
Note(start=109.085938, end=109.209896, pitch=52, velocity=33)
Note(start=109.221354, end=109.344792, pitch=49, velocity=34)
Note(start=108.968750, end=109.466146, pitch=80, velocity=44)
Note(start=108.976562, end=109.473958, pitch=92, velocity=44)
Note(start=109.352604, end=109.475521, pitch=52, velocity=36)
Note(start=109.473958, end=109.597917, pitch=49, velocity=44)
Note(start=109.583333, end=109.707292, pitch=52, velocity=38)
Note(start=109.459896, end=109.707292, pitch=90, velocity=33)
Note(start=109.459896, end=109.707292, pitch=78, velocity=36)
Note(start=109.717708, end=109.842708, pitch=56, velocity=43)
Note(start=109.722917, end=109.847917, pitch=52, velocity=34)
Note(start=109.709896, end=109.960938, pitch=76, velocity=30)
Note(start=109.723958, end=109.973958, pitch=88, velocity=32)
Note(start=109.851562, end=109.975521, pitch=52, velocity=30)
Note(start=109.975521, end=110.098958, pitch=49, velocity=45)
Note(start=110.085938, end=110.209896, pitch=52, velocity=42)
Note(start=109.967708, end=110.216146, pitch=90, velocity=42)
Note(start=109.977604, end=110.227604, pitch=78, velocity=39)
Note(start=110.219792, end=110.344792, pitch=49, velocity=36)
Note(start=110.344792, end=110.468750, pitch=52, velocity=32)
Note(start=110.468750, end=110.592708, pitch=40, velocity=40)
Note(start=110.479167, end=110.602604, pitch=28, velocity=42)
Note(start=110.604167, end=110.727604, pitch=51, velocity=43)
Note(start=110.713542, end=110.836979, pitch=47, velocity=34)
Note(start=110.210938, end=110.960938, pitch=95, velocity=37)
Note(start=110.842708, end=110.966146, pitch=51, velocity=41)
Note(start=110.230729, end=110.977604, pitch=83, velocity=40)
Note(start=110.972917, end=111.094792, pitch=47, velocity=30)
Note(start=111.093750, end=111.217708, pitch=51, velocity=34)
Note(start=111.209896, end=111.334896, pitch=52, velocity=42)
Note(start=111.341146, end=111.465104, pitch=51, velocity=41)
Note(start=111.468750, end=111.592708, pitch=47, velocity=45)
Note(start=111.213542, end=111.711979, pitch=63, velocity=37)
Note(start=111.593750, end=111.717708, pitch=51, velocity=31)
Note(start=111.229167, end=111.727604, pitch=56, velocity=31)
Note(start=111.704167, end=111.828125, pitch=47, velocity=36)
Note(start=111.842708, end=111.966146, pitch=51, velocity=33)
Note(start=111.958333, end=112.083333, pitch=56, velocity=38)
Note(start=112.094792, end=112.218750, pitch=51, velocity=40)
Note(start=112.208333, end=112.332292, pitch=47, velocity=39)
Note(start=112.346354, end=112.469792, pitch=51, velocity=33)
Note(start=111.975521, end=112.473958, pitch=59, velocity=33)
Note(start=111.976562, end=112.475521, pitch=66, velocity=37)
Note(start=112.459896, end=112.584896, pitch=47, velocity=41)
Note(start=112.592708, end=112.716146, pitch=51, velocity=44)
Note(start=112.719792, end=112.844792, pitch=52, velocity=41)
Note(start=112.834896, end=112.958333, pitch=51, velocity=31)
Note(start=112.958333, end=113.082292, pitch=47, velocity=39)
Note(start=112.708333, end=113.208333, pitch=56, velocity=42)
Note(start=113.088542, end=113.211979, pitch=51, velocity=38)
Note(start=112.713542, end=113.213542, pitch=59, velocity=44)
Note(start=112.721354, end=113.219792, pitch=64, velocity=34)
Note(start=113.221354, end=113.344792, pitch=47, velocity=32)
Note(start=113.344792, end=113.468750, pitch=51, velocity=44)
Note(start=113.465104, end=113.590104, pitch=45, velocity=41)
Note(start=113.480729, end=113.605729, pitch=33, velocity=35)
Note(start=113.602604, end=113.726562, pitch=52, velocity=34)
Note(start=113.722917, end=113.846354, pitch=49, velocity=35)
Note(start=113.847917, end=113.971354, pitch=52, velocity=41)
Note(start=113.475521, end=113.975521, pitch=92, velocity=39)
Note(start=113.480729, end=113.980729, pitch=80, velocity=37)
Note(start=113.980729, end=114.104167, pitch=49, velocity=42)
Note(start=114.086979, end=114.210938, pitch=52, velocity=40)
Note(start=113.961979, end=114.211979, pitch=81, velocity=32)
Note(start=113.966146, end=114.216146, pitch=93, velocity=38)
Note(start=114.219792, end=114.343750, pitch=56, velocity=44)
Note(start=114.227604, end=114.351562, pitch=52, velocity=35)
Note(start=114.341146, end=114.351562, pitch=52, velocity=38)
Note(start=114.463542, end=114.586979, pitch=49, velocity=38)
Note(start=114.208333, end=114.708333, pitch=92, velocity=39)
Note(start=114.222917, end=114.721354, pitch=80, velocity=44)
Note(start=114.600521, end=114.723958, pitch=52, velocity=41)
Note(start=114.715104, end=114.838542, pitch=49, velocity=40)
Note(start=114.713542, end=114.961979, pitch=93, velocity=34)
Note(start=114.715104, end=114.963542, pitch=81, velocity=33)
Note(start=114.856771, end=114.980729, pitch=52, velocity=45)
Note(start=114.968750, end=115.092708, pitch=30, velocity=31)
Note(start=114.979167, end=115.102604, pitch=42, velocity=42)
Note(start=115.106771, end=115.230729, pitch=52, velocity=35)
Note(start=115.229167, end=115.352604, pitch=49, velocity=39)
Note(start=114.968750, end=115.467708, pitch=80, velocity=41)
Note(start=115.347917, end=115.471354, pitch=52, velocity=44)
Note(start=114.975521, end=115.473958, pitch=92, velocity=41)
Note(start=115.463542, end=115.586979, pitch=49, velocity=42)
Note(start=115.593750, end=115.717708, pitch=52, velocity=45)
Note(start=115.710938, end=115.717708, pitch=52, velocity=32)
Note(start=115.473958, end=115.722917, pitch=90, velocity=42)
Note(start=115.476562, end=115.725521, pitch=78, velocity=31)
Note(start=115.711979, end=115.835938, pitch=56, velocity=35)
Note(start=115.713542, end=115.961979, pitch=88, velocity=39)
Note(start=115.719792, end=115.968750, pitch=76, velocity=31)
Note(start=115.852604, end=115.976562, pitch=52, velocity=32)
Note(start=115.980729, end=116.104167, pitch=49, velocity=44)
Note(start=115.971354, end=116.221354, pitch=90, velocity=31)
Note(start=116.106771, end=116.231771, pitch=52, velocity=40)
Note(start=115.981771, end=116.231771, pitch=78, velocity=33)
Note(start=116.215104, end=116.338542, pitch=49, velocity=35)
Note(start=116.219792, end=116.468750, pitch=87, velocity=31)
Note(start=116.354167, end=116.476562, pitch=52, velocity=38)
Note(start=116.233333, end=116.480729, pitch=75, velocity=37)
Note(start=116.463542, end=116.585938, pitch=28, velocity=37)
Note(start=116.473958, end=116.597917, pitch=40, velocity=41)
Note(start=116.588542, end=116.711979, pitch=51, velocity=39)
Note(start=116.719792, end=116.843750, pitch=47, velocity=33)
Note(start=116.843750, end=116.967708, pitch=51, velocity=35)
Note(start=116.479167, end=116.977604, pitch=92, velocity=41)
Note(start=116.481771, end=116.980729, pitch=80, velocity=33)
Note(start=116.972917, end=117.096354, pitch=47, velocity=36)
Note(start=117.090104, end=117.213542, pitch=51, velocity=41)
Note(start=117.215104, end=117.340104, pitch=52, velocity=36)
Note(start=117.340104, end=117.463542, pitch=51, velocity=31)
Note(start=117.472917, end=117.596354, pitch=47, velocity=42)
Note(start=117.591146, end=117.715104, pitch=51, velocity=41)
Note(start=117.223958, end=117.722917, pitch=64, velocity=33)
Note(start=117.227604, end=117.726562, pitch=56, velocity=40)
Note(start=117.711979, end=117.835938, pitch=47, velocity=44)
Note(start=117.846354, end=117.969792, pitch=51, velocity=44)
Note(start=117.973958, end=118.096354, pitch=56, velocity=36)
Note(start=118.083333, end=118.207292, pitch=51, velocity=34)
Note(start=118.215104, end=118.338542, pitch=47, velocity=40)
Note(start=118.347917, end=118.471354, pitch=51, velocity=42)
Note(start=117.973958, end=118.472917, pitch=59, velocity=32)
Note(start=117.981771, end=118.480729, pitch=63, velocity=39)
Note(start=118.468750, end=118.593750, pitch=47, velocity=42)
Note(start=118.586979, end=118.710938, pitch=51, velocity=34)
Note(start=118.710938, end=118.834896, pitch=52, velocity=32)
Note(start=118.848958, end=118.972917, pitch=51, velocity=40)
Note(start=118.960938, end=119.084896, pitch=47, velocity=37)
Note(start=118.715104, end=119.215104, pitch=59, velocity=37)
Note(start=118.730729, end=119.230729, pitch=56, velocity=37)
Note(start=119.108333, end=119.233333, pitch=51, velocity=38)
Note(start=119.231771, end=119.355729, pitch=47, velocity=40)
Note(start=119.344792, end=119.468750, pitch=51, velocity=36)
Note(start=119.467708, end=119.590104, pitch=33, velocity=42)
Note(start=119.477604, end=119.600521, pitch=45, velocity=30)
Note(start=119.593750, end=119.717708, pitch=52, velocity=41)
Note(start=119.711979, end=119.835938, pitch=49, velocity=33)
Note(start=119.460938, end=119.958333, pitch=92, velocity=39)
Note(start=119.843750, end=119.967708, pitch=52, velocity=35)
Note(start=119.483333, end=119.981771, pitch=80, velocity=36)
Note(start=119.980729, end=120.104167, pitch=49, velocity=40)
Note(start=120.085938, end=120.209896, pitch=52, velocity=33)
Note(start=119.973958, end=120.222917, pitch=93, velocity=44)
Note(start=119.980729, end=120.229167, pitch=81, velocity=35)
Note(start=120.213542, end=120.338542, pitch=56, velocity=45)
Note(start=120.218750, end=120.343750, pitch=52, velocity=40)
Note(start=120.343750, end=120.467708, pitch=52, velocity=33)
Note(start=120.475521, end=120.598958, pitch=49, velocity=37)
Note(start=120.221354, end=120.719792, pitch=92, velocity=43)
Note(start=120.597917, end=120.719792, pitch=52, velocity=32)
Note(start=120.225521, end=120.722917, pitch=80, velocity=38)
Note(start=120.721354, end=120.844792, pitch=49, velocity=42)
Note(start=120.842708, end=120.966146, pitch=52, velocity=45)
Note(start=120.723958, end=120.971354, pitch=93, velocity=32)
Note(start=120.727604, end=120.975521, pitch=81, velocity=33)
Note(start=120.960938, end=121.082292, pitch=30, velocity=39)
Note(start=120.967708, end=121.090104, pitch=42, velocity=30)
Note(start=121.094792, end=121.218750, pitch=52, velocity=44)
Note(start=121.213542, end=121.336979, pitch=49, velocity=45)
Note(start=120.960938, end=121.459896, pitch=92, velocity=33)
Note(start=121.350521, end=121.475521, pitch=52, velocity=31)
Note(start=120.979167, end=121.480729, pitch=80, velocity=34)
Note(start=121.473958, end=121.597917, pitch=49, velocity=36)
Note(start=121.460938, end=121.709896, pitch=78, velocity=36)
Note(start=121.600521, end=121.723958, pitch=52, velocity=36)
Note(start=121.721354, end=121.723958, pitch=52, velocity=41)
Note(start=121.480729, end=121.729167, pitch=90, velocity=38)
Note(start=121.727604, end=121.851562, pitch=56, velocity=35)
Note(start=121.711979, end=121.960938, pitch=76, velocity=44)
