Note(start=0.000000, end=0.130435, pitch=62, velocity=81)
Note(start=114.652365, end=114.782800, pitch=65, velocity=104)
Note(start=114.652365, end=114.782800, pitch=74, velocity=104)
Note(start=115.043670, end=115.239322, pitch=74, velocity=104)
Note(start=115.043670, end=115.304540, pitch=77, velocity=104)
Note(start=115.304540, end=115.434975, pitch=69, velocity=104)
Note(start=115.304540, end=115.434975, pitch=76, velocity=104)
Note(start=115.695845, end=115.956715, pitch=68, velocity=104)
Note(start=115.695845, end=115.956715, pitch=72, velocity=104)
Note(start=115.956715, end=116.087150, pitch=67, velocity=104)
Note(start=115.956715, end=116.087150, pitch=76, velocity=104)
Note(start=116.217585, end=116.478455, pitch=65, velocity=104)
Note(start=116.217585, end=116.478455, pitch=74, velocity=104)
Note(start=116.478455, end=116.608890, pitch=60, velocity=104)
Note(start=116.478455, end=116.608890, pitch=69, velocity=104)
Note(start=116.608890, end=116.739325, pitch=72, velocity=104)
Note(start=116.608890, end=116.739325, pitch=64, velocity=104)
Note(start=116.739325, end=116.869760, pitch=74, velocity=104)
Note(start=116.739325, end=116.869760, pitch=65, velocity=104)
Note(start=116.869760, end=117.130630, pitch=70, velocity=85)
Note(start=116.869760, end=117.130630, pitch=65, velocity=85)
Note(start=117.130630, end=117.391500, pitch=70, velocity=87)
Note(start=117.130630, end=117.391500, pitch=65, velocity=87)
Note(start=117.391500, end=117.521935, pitch=65, velocity=87)
Note(start=117.391500, end=117.521935, pitch=70, velocity=87)
Note(start=117.521935, end=117.782805, pitch=65, velocity=87)
Note(start=117.521935, end=117.782805, pitch=70, velocity=87)
Note(start=117.782805, end=118.043675, pitch=70, velocity=87)
Note(start=117.782805, end=118.043675, pitch=65, velocity=87)
Note(start=118.043675, end=118.304545, pitch=65, velocity=87)
Note(start=118.043675, end=118.304545, pitch=70, velocity=87)
Note(start=118.304545, end=118.565415, pitch=70, velocity=87)
Note(start=118.304545, end=118.565415, pitch=65, velocity=87)
Note(start=118.565415, end=118.695850, pitch=65, velocity=87)
Note(start=118.565415, end=118.695850, pitch=70, velocity=87)
Note(start=118.695850, end=118.956720, pitch=65, velocity=87)
Note(start=118.695850, end=118.956720, pitch=70, velocity=87)
Note(start=118.956720, end=119.217590, pitch=67, velocity=87)
Note(start=118.956720, end=119.217590, pitch=72, velocity=87)
Note(start=119.217590, end=119.478460, pitch=72, velocity=87)
Note(start=119.217590, end=119.478460, pitch=67, velocity=87)
Note(start=119.478460, end=119.608895, pitch=67, velocity=87)
Note(start=119.478460, end=119.608895, pitch=72, velocity=87)
Note(start=119.608895, end=119.869765, pitch=67, velocity=87)
Note(start=119.608895, end=119.869765, pitch=72, velocity=87)
Note(start=119.869765, end=120.130635, pitch=72, velocity=87)
Note(start=119.869765, end=120.130635, pitch=67, velocity=87)
Note(start=120.130635, end=120.391505, pitch=67, velocity=87)
Note(start=120.130635, end=120.391505, pitch=72, velocity=87)
Note(start=120.391505, end=120.652375, pitch=72, velocity=87)
Note(start=120.391505, end=120.652375, pitch=67, velocity=87)
Note(start=120.652375, end=120.782810, pitch=67, velocity=87)
Note(start=120.652375, end=120.782810, pitch=72, velocity=87)
Note(start=120.782810, end=121.043680, pitch=67, velocity=87)
Note(start=120.782810, end=121.043680, pitch=72, velocity=87)
Note(start=121.043680, end=121.304550, pitch=69, velocity=87)
Note(start=121.043680, end=121.304550, pitch=74, velocity=87)
Note(start=121.304550, end=121.565420, pitch=74, velocity=87)
Note(start=121.304550, end=121.565420, pitch=69, velocity=87)
Note(start=121.565420, end=121.695855, pitch=69, velocity=87)
Note(start=121.565420, end=121.695855, pitch=74, velocity=87)
Note(start=121.695855, end=121.956725, pitch=69, velocity=87)
Note(start=121.695855, end=121.956725, pitch=74, velocity=87)
Note(start=121.956725, end=122.217595, pitch=73, velocity=87)
Note(start=121.956725, end=122.217595, pitch=68, velocity=87)
Note(start=122.217595, end=122.478465, pitch=68, velocity=87)
Note(start=122.217595, end=122.478465, pitch=73, velocity=87)
Note(start=122.478465, end=122.739335, pitch=73, velocity=87)
Note(start=122.478465, end=122.739335, pitch=68, velocity=87)
Note(start=122.739335, end=122.869770, pitch=68, velocity=87)
Note(start=122.739335, end=122.869770, pitch=73, velocity=87)
Note(start=122.869770, end=123.130640, pitch=68, velocity=87)
Note(start=122.869770, end=123.130640, pitch=73, velocity=87)
Note(start=123.130640, end=123.391510, pitch=67, velocity=87)
Note(start=123.130640, end=123.391510, pitch=72, velocity=87)
Note(start=123.391510, end=123.652380, pitch=72, velocity=87)
Note(start=123.391510, end=123.652380, pitch=67, velocity=87)
Note(start=123.652380, end=123.782815, pitch=67, velocity=87)
Note(start=123.652380, end=123.782815, pitch=72, velocity=87)
Note(start=123.782815, end=124.043685, pitch=67, velocity=87)
Note(start=123.782815, end=124.043685, pitch=72, velocity=87)
Note(start=124.043685, end=124.304555, pitch=71, velocity=87)
Note(start=124.043685, end=124.304555, pitch=67, velocity=87)
Note(start=124.304555, end=124.565425, pitch=67, velocity=87)
Note(start=124.304555, end=124.565425, pitch=71, velocity=87)
Note(start=124.565425, end=124.826295, pitch=71, velocity=87)
Note(start=124.565425, end=124.826295, pitch=67, velocity=87)
Note(start=124.826295, end=124.956730, pitch=67, velocity=87)
Note(start=124.826295, end=124.956730, pitch=71, velocity=87)
Note(start=124.956730, end=125.217600, pitch=67, velocity=87)
Note(start=124.956730, end=125.217600, pitch=71, velocity=87)
Note(start=125.217600, end=125.478470, pitch=65, velocity=87)
Note(start=125.217600, end=125.478470, pitch=70, velocity=87)
Note(start=125.478470, end=125.739340, pitch=70, velocity=87)
Note(start=125.478470, end=125.739340, pitch=65, velocity=87)
Note(start=125.739340, end=125.869775, pitch=65, velocity=87)
Note(start=125.739340, end=125.869775, pitch=70, velocity=87)
Note(start=125.869775, end=126.130645, pitch=65, velocity=87)
Note(start=125.869775, end=126.130645, pitch=70, velocity=87)
Note(start=126.130645, end=126.391515, pitch=70, velocity=87)
Note(start=126.130645, end=126.391515, pitch=65, velocity=87)
Note(start=126.391515, end=126.652385, pitch=65, velocity=87)
Note(start=126.391515, end=126.652385, pitch=70, velocity=87)
Note(start=126.652385, end=126.913255, pitch=70, velocity=87)
Note(start=126.652385, end=126.913255, pitch=65, velocity=87)
Note(start=126.913255, end=127.043690, pitch=65, velocity=87)
Note(start=126.913255, end=127.043690, pitch=70, velocity=87)
Note(start=127.043690, end=127.304560, pitch=65, velocity=87)
Note(start=127.043690, end=127.304560, pitch=70, velocity=87)
Note(start=127.304560, end=127.565430, pitch=67, velocity=87)
Note(start=127.304560, end=127.565430, pitch=72, velocity=87)
Note(start=127.565430, end=127.826300, pitch=72, velocity=87)
Note(start=127.565430, end=127.826300, pitch=67, velocity=87)
Note(start=127.826300, end=127.956735, pitch=67, velocity=87)
Note(start=127.826300, end=127.956735, pitch=72, velocity=87)
Note(start=127.956735, end=128.217605, pitch=67, velocity=87)
Note(start=127.956735, end=128.217605, pitch=72, velocity=87)
Note(start=128.217605, end=128.478475, pitch=72, velocity=87)
Note(start=128.217605, end=128.478475, pitch=67, velocity=87)
Note(start=128.478475, end=128.739345, pitch=67, velocity=87)
Note(start=128.478475, end=128.739345, pitch=72, velocity=87)
Note(start=128.739345, end=129.000215, pitch=72, velocity=87)
Note(start=128.739345, end=129.000215, pitch=67, velocity=87)
Note(start=129.000215, end=129.130650, pitch=67, velocity=87)
Note(start=129.000215, end=129.130650, pitch=72, velocity=87)
Note(start=129.130650, end=129.391520, pitch=67, velocity=87)
Note(start=129.130650, end=129.391520, pitch=72, velocity=87)
Note(start=129.391520, end=129.652390, pitch=69, velocity=87)
Note(start=129.391520, end=129.652390, pitch=74, velocity=87)
Note(start=129.652390, end=129.913260, pitch=74, velocity=87)
Note(start=129.652390, end=129.913260, pitch=69, velocity=87)
Note(start=129.913260, end=130.043695, pitch=69, velocity=87)
Note(start=129.913260, end=130.043695, pitch=74, velocity=87)
Note(start=130.043695, end=130.304565, pitch=69, velocity=87)
Note(start=130.043695, end=130.304565, pitch=74, velocity=87)
Note(start=130.304565, end=130.565435, pitch=74, velocity=87)
Note(start=130.304565, end=130.565435, pitch=69, velocity=87)
Note(start=130.565435, end=130.826305, pitch=69, velocity=87)
Note(start=130.565435, end=130.826305, pitch=74, velocity=87)
Note(start=130.826305, end=131.087175, pitch=74, velocity=87)
Note(start=130.826305, end=131.087175, pitch=69, velocity=87)
Note(start=131.087175, end=131.217610, pitch=69, velocity=87)
Note(start=131.087175, end=131.217610, pitch=74, velocity=87)
Note(start=131.217610, end=131.478480, pitch=69, velocity=87)
Note(start=131.217610, end=131.478480, pitch=74, velocity=87)
Note(start=131.478480, end=131.739350, pitch=69, velocity=86)
Note(start=131.478480, end=131.739350, pitch=74, velocity=86)
Note(start=131.739350, end=132.000220, pitch=74, velocity=86)
Note(start=131.739350, end=132.000220, pitch=69, velocity=86)
Note(start=132.000220, end=132.130655, pitch=69, velocity=86)
Note(start=132.000220, end=132.130655, pitch=74, velocity=86)
Note(start=132.130655, end=132.391525, pitch=69, velocity=86)
Note(start=132.130655, end=132.391525, pitch=74, velocity=86)
Note(start=132.391525, end=132.652395, pitch=74, velocity=86)
Note(start=132.391525, end=132.652395, pitch=69, velocity=86)
Note(start=132.652395, end=132.913265, pitch=69, velocity=86)
Note(start=132.652395, end=132.913265, pitch=74, velocity=86)
Note(start=132.913265, end=133.174135, pitch=74, velocity=86)
Note(start=132.913265, end=133.174135, pitch=69, velocity=86)
Note(start=133.174135, end=133.304570, pitch=69, velocity=86)
Note(start=133.174135, end=133.304570, pitch=74, velocity=86)
Note(start=133.304570, end=133.565440, pitch=69, velocity=86)
Note(start=133.304570, end=133.565440, pitch=74, velocity=86)
Note(start=133.565440, end=133.826310, pitch=70, velocity=86)
Note(start=133.565440, end=133.826310, pitch=65, velocity=86)
Note(start=133.826310, end=134.087180, pitch=70, velocity=86)
Note(start=133.826310, end=134.087180, pitch=65, velocity=86)
Note(start=134.087180, end=134.217615, pitch=65, velocity=86)
Note(start=134.087180, end=134.217615, pitch=70, velocity=86)
Note(start=134.217615, end=134.478485, pitch=65, velocity=86)
Note(start=134.217615, end=134.478485, pitch=70, velocity=86)
Note(start=134.478485, end=134.739355, pitch=70, velocity=86)
Note(start=134.478485, end=134.739355, pitch=65, velocity=86)
Note(start=134.739355, end=135.000225, pitch=65, velocity=86)
Note(start=134.739355, end=135.000225, pitch=70, velocity=86)
Note(start=135.000225, end=135.261095, pitch=70, velocity=86)
Note(start=135.000225, end=135.261095, pitch=65, velocity=86)
Note(start=135.261095, end=135.391530, pitch=65, velocity=86)
Note(start=135.261095, end=135.391530, pitch=70, velocity=86)
Note(start=135.391530, end=135.652400, pitch=65, velocity=86)
Note(start=135.391530, end=135.652400, pitch=70, velocity=86)
Note(start=135.652400, end=135.913270, pitch=67, velocity=86)
Note(start=135.652400, end=135.913270, pitch=72, velocity=86)
Note(start=135.913270, end=136.174140, pitch=72, velocity=86)
Note(start=135.913270, end=136.174140, pitch=67, velocity=86)
Note(start=136.174140, end=136.304575, pitch=67, velocity=86)
Note(start=136.174140, end=136.304575, pitch=72, velocity=86)
Note(start=136.304575, end=136.565445, pitch=67, velocity=86)
Note(start=136.304575, end=136.565445, pitch=72, velocity=86)
Note(start=136.565445, end=136.826315, pitch=72, velocity=86)
Note(start=136.565445, end=136.826315, pitch=67, velocity=86)
Note(start=136.826315, end=137.087185, pitch=67, velocity=86)
Note(start=136.826315, end=137.087185, pitch=72, velocity=86)
Note(start=137.087185, end=137.348055, pitch=72, velocity=86)
Note(start=137.087185, end=137.348055, pitch=67, velocity=86)
Note(start=137.348055, end=137.478490, pitch=67, velocity=86)
Note(start=137.348055, end=137.478490, pitch=72, velocity=86)
Note(start=137.478490, end=137.739360, pitch=67, velocity=86)
Note(start=137.478490, end=137.739360, pitch=72, velocity=86)
Note(start=137.739360, end=138.000230, pitch=69, velocity=86)
Note(start=137.739360, end=138.000230, pitch=74, velocity=86)
Note(start=138.000230, end=138.261100, pitch=74, velocity=86)
Note(start=138.000230, end=138.261100, pitch=69, velocity=86)
Note(start=138.261100, end=138.391535, pitch=69, velocity=86)
Note(start=138.261100, end=138.391535, pitch=74, velocity=86)
Note(start=138.391535, end=138.652405, pitch=69, velocity=86)
Note(start=138.391535, end=138.652405, pitch=74, velocity=86)
Note(start=138.652405, end=138.913275, pitch=73, velocity=86)
Note(start=138.652405, end=138.913275, pitch=68, velocity=86)
Note(start=138.913275, end=139.174145, pitch=68, velocity=86)
Note(start=138.913275, end=139.174145, pitch=73, velocity=86)
Note(start=139.174145, end=139.435015, pitch=73, velocity=86)
Note(start=139.174145, end=139.435015, pitch=68, velocity=86)
Note(start=139.435015, end=139.565450, pitch=68, velocity=86)
Note(start=139.435015, end=139.565450, pitch=73, velocity=86)
Note(start=139.565450, end=139.826320, pitch=68, velocity=86)
Note(start=139.565450, end=139.826320, pitch=73, velocity=86)
Note(start=139.826320, end=140.087190, pitch=67, velocity=86)
Note(start=139.826320, end=140.087190, pitch=72, velocity=86)
Note(start=140.087190, end=140.348060, pitch=72, velocity=86)
Note(start=140.087190, end=140.348060, pitch=67, velocity=86)
Note(start=140.348060, end=140.478495, pitch=67, velocity=86)
Note(start=140.348060, end=140.478495, pitch=72, velocity=86)
Note(start=140.478495, end=140.739365, pitch=67, velocity=86)
Note(start=140.478495, end=140.739365, pitch=72, velocity=86)
Note(start=140.739365, end=141.000235, pitch=71, velocity=86)
Note(start=140.739365, end=141.000235, pitch=67, velocity=86)
Note(start=141.000235, end=141.261105, pitch=67, velocity=86)
Note(start=141.000235, end=141.261105, pitch=71, velocity=86)
Note(start=141.261105, end=141.521975, pitch=71, velocity=86)
Note(start=141.261105, end=141.521975, pitch=67, velocity=86)
Note(start=141.521975, end=141.652410, pitch=67, velocity=86)
Note(start=141.521975, end=141.652410, pitch=71, velocity=86)
Note(start=141.652410, end=141.913280, pitch=67, velocity=86)
Note(start=141.652410, end=141.913280, pitch=71, velocity=86)
Note(start=141.913280, end=142.174150, pitch=65, velocity=86)
Note(start=141.913280, end=142.174150, pitch=70, velocity=86)
Note(start=142.174150, end=142.435020, pitch=70, velocity=86)
Note(start=142.174150, end=142.435020, pitch=65, velocity=86)
Note(start=142.435020, end=142.565455, pitch=65, velocity=86)
Note(start=142.435020, end=142.565455, pitch=70, velocity=86)
Note(start=142.565455, end=142.826325, pitch=65, velocity=86)
Note(start=142.565455, end=142.826325, pitch=70, velocity=86)
Note(start=142.826325, end=143.087195, pitch=70, velocity=86)
Note(start=142.826325, end=143.087195, pitch=65, velocity=86)
Note(start=143.087195, end=143.348065, pitch=65, velocity=86)
Note(start=143.087195, end=143.348065, pitch=70, velocity=86)
Note(start=143.348065, end=143.608935, pitch=70, velocity=86)
Note(start=143.348065, end=143.608935, pitch=65, velocity=86)
Note(start=143.608935, end=143.739370, pitch=65, velocity=86)
Note(start=143.608935, end=143.739370, pitch=70, velocity=86)
Note(start=143.739370, end=144.000240, pitch=65, velocity=86)
Note(start=143.739370, end=144.000240, pitch=70, velocity=86)
Note(start=144.000240, end=144.261110, pitch=67, velocity=86)
Note(start=144.000240, end=144.261110, pitch=72, velocity=86)
Note(start=144.261110, end=144.521980, pitch=72, velocity=86)
Note(start=144.261110, end=144.521980, pitch=67, velocity=86)
Note(start=144.521980, end=144.652415, pitch=67, velocity=86)
Note(start=144.521980, end=144.652415, pitch=72, velocity=86)
Note(start=144.652415, end=144.913285, pitch=67, velocity=86)
Note(start=144.652415, end=144.913285, pitch=72, velocity=86)
Note(start=144.913285, end=145.174155, pitch=72, velocity=86)
Note(start=144.913285, end=145.174155, pitch=67, velocity=86)
Note(start=145.174155, end=145.435025, pitch=67, velocity=86)
Note(start=145.174155, end=145.435025, pitch=72, velocity=86)
Note(start=145.435025, end=145.695895, pitch=72, velocity=86)
Note(start=145.435025, end=145.695895, pitch=67, velocity=86)
Note(start=145.695895, end=145.826330, pitch=67, velocity=87)
Note(start=145.695895, end=145.826330, pitch=72, velocity=87)
Note(start=145.826330, end=146.087200, pitch=67, velocity=87)
Note(start=145.826330, end=146.087200, pitch=72, velocity=87)
Note(start=146.087200, end=146.217635, pitch=62, velocity=87)
Note(start=146.217635, end=146.348070, pitch=62, velocity=87)
Note(start=146.348070, end=146.608940, pitch=74, velocity=87)
Note(start=146.608940, end=147.000245, pitch=69, velocity=87)
Note(start=147.000245, end=147.261115, pitch=68, velocity=87)
Note(start=147.261115, end=147.521985, pitch=67, velocity=87)
Note(start=147.521985, end=147.782855, pitch=65, velocity=87)
Note(start=147.782855, end=147.913290, pitch=62, velocity=87)
Note(start=147.913290, end=148.043725, pitch=65, velocity=87)
Note(start=148.043725, end=148.174160, pitch=67, velocity=87)
Note(start=148.174160, end=148.304595, pitch=62, velocity=87)
Note(start=148.304595, end=148.435030, pitch=62, velocity=87)
Note(start=148.435030, end=148.695900, pitch=74, velocity=87)
Note(start=148.695900, end=149.087205, pitch=69, velocity=87)
Note(start=149.087205, end=149.348075, pitch=68, velocity=87)
Note(start=149.348075, end=149.608945, pitch=67, velocity=87)
Note(start=149.608945, end=149.869815, pitch=65, velocity=87)
Note(start=149.869815, end=150.000250, pitch=62, velocity=87)
Note(start=150.000250, end=150.130685, pitch=65, velocity=87)
Note(start=150.130685, end=150.261120, pitch=67, velocity=87)
Note(start=150.261120, end=150.391555, pitch=58, velocity=87)
Note(start=150.391555, end=150.521990, pitch=58, velocity=87)
Note(start=150.521990, end=150.782860, pitch=74, velocity=87)
Note(start=150.782860, end=151.174165, pitch=69, velocity=87)
Note(start=151.174165, end=151.435035, pitch=68, velocity=87)
Note(start=151.435035, end=151.695905, pitch=67, velocity=87)
Note(start=151.695905, end=151.956775, pitch=65, velocity=87)
Note(start=151.956775, end=152.087210, pitch=62, velocity=87)
Note(start=152.087210, end=152.217645, pitch=65, velocity=87)
Note(start=152.217645, end=152.348080, pitch=67, velocity=87)
Note(start=152.348080, end=152.478515, pitch=60, velocity=87)
Note(start=152.478515, end=152.608950, pitch=60, velocity=87)
Note(start=152.608950, end=152.869820, pitch=74, velocity=87)
Note(start=152.869820, end=153.261125, pitch=69, velocity=87)
Note(start=153.261125, end=153.521995, pitch=68, velocity=87)
Note(start=153.521995, end=153.782865, pitch=67, velocity=87)
Note(start=153.782865, end=154.043735, pitch=65, velocity=87)
Note(start=154.043735, end=154.174170, pitch=62, velocity=87)
Note(start=154.174170, end=154.304605, pitch=65, velocity=87)
Note(start=154.304605, end=154.435040, pitch=67, velocity=87)
Note(start=154.435040, end=154.565475, pitch=62, velocity=87)
Note(start=154.565475, end=154.695910, pitch=62, velocity=87)
Note(start=154.695910, end=154.956780, pitch=74, velocity=87)
Note(start=154.956780, end=155.348085, pitch=69, velocity=87)
Note(start=155.348085, end=155.608955, pitch=68, velocity=87)
Note(start=155.608955, end=155.869825, pitch=67, velocity=87)
Note(start=155.869825, end=156.130695, pitch=65, velocity=87)
Note(start=156.130695, end=156.261130, pitch=62, velocity=87)
Note(start=156.261130, end=156.391565, pitch=65, velocity=87)
Note(start=156.391565, end=156.522000, pitch=67, velocity=87)
Note(start=156.522000, end=156.652435, pitch=62, velocity=87)
Note(start=156.652435, end=156.782870, pitch=62, velocity=87)
Note(start=156.782870, end=157.043740, pitch=74, velocity=87)
Note(start=157.043740, end=157.435045, pitch=69, velocity=88)
Note(start=157.435045, end=157.695915, pitch=68, velocity=88)
Note(start=157.695915, end=157.956785, pitch=67, velocity=88)
Note(start=157.956785, end=158.217655, pitch=65, velocity=88)
Note(start=158.217655, end=158.348090, pitch=62, velocity=88)
Note(start=158.348090, end=158.478525, pitch=65, velocity=88)
Note(start=158.478525, end=158.608960, pitch=67, velocity=88)
End time:158.60896
tempo changes:(array([0.]), array([229.99961667]))
Sustain pedal events:
time=0.000, value=0
